video,HOTA,DetA,AssA,MOTA,MOTP,FP,FN,IDSW,GT_dets,IDF1,IDP,IDR
MVI_39761,0.6525038227480422,0.5961882158417594,0.7144017524494664,0.5658956428187197,0.8546585621729728,1464,150,0,3718,0.8155428571428571,0.7090620031796503,0.9596557288864981
MVI_39771,0.6351283207903209,0.5962352879534635,0.6815018809885761,0.6884882108183079,0.7958641102014848,430,687,6,3605,0.8356105278297138,0.8676821983273596,0.8058252427184466
MVI_39781,0.6435397821689166,0.6159128088046282,0.6750781465965184,0.604943114947038,0.8397029907644642,2222,776,23,7647,0.7769414575866189,0.7151655119322555,0.8503988492219171
MVI_39801,0.5897952963109978,0.5848035893137666,0.5997364409002183,0.6562950752112096,0.7858562408799921,709,912,47,4853,0.758918236346417,0.775483870967742,0.7430455388419535
MVI_39811,0.5842254876683092,0.5346387475120945,0.6396300896302399,0.4357262103505843,0.8322183367481302,297,40,1,599,0.7670103092783506,0.6518691588785047,0.9315525876460768
MVI_39821,0.7254410575868687,0.687946956680554,0.7655332057702519,0.798331346841478,0.8411347782398457,571,274,1,4195,0.9013468401059054,0.8715494211932324,0.933253873659118
MVI_39851,0.5589233031116614,0.4896696514768963,0.6397054980092555,0.34529847834568866,0.8208166254080849,3010,305,41,5126,0.6714517249363279,0.5554846124377474,0.8486149044088959
MVI_39861,0.44585019331774195,0.405738714313367,0.4899406102908223,0.4640768588137009,0.8603975068774767,13,1268,2,2394,0.6362864421171809,0.9868305531167691,0.46950710108604843
MVI_39931,0.6780305274998308,0.586034515393558,0.7864017832512724,0.595268379547189,0.8509335292506689,1245,346,0,3931,0.8183997260586691,0.7422360248447205,0.9119816840498601
MVI_40131,0.6989882665252607,0.7134538710215703,0.6861449320059595,0.8416862438005742,0.8302232181165285,1550,847,29,15324,0.8499250422634047,0.8312847070568415,0.8694205168363351
MVI_40141,0.7068827048391839,0.6826670955959407,0.7327563039418855,0.8027965284474445,0.820326613115254,659,562,6,6222,0.9016824814608085,0.8947618294033867,0.908711025393764
MVI_40152,0.6410354525874169,0.6281631530482393,0.6601055600737856,0.7284390591589451,0.7827330252623849,605,913,6,5612,0.8473799926713081,0.8719834087481146,0.8241268709907341
MVI_40161,0.719241839883844,0.7047220226078548,0.7355449891605965,0.764377358490566,0.8605241646404349,1220,324,17,6625,0.8810971299307224,0.828613216327616,0.9406792452830188
MVI_40162,0.7830187085783878,0.7741505440132305,0.792742543780391,0.8642216499422787,0.872006028877002,933,593,3,11261,0.9299273904295338,0.9163003189380226,0.9439659000088803
MVI_40171,0.4684210986501281,0.3844419053927957,0.5744901499914699,0.3617831541218638,0.8010398747278316,1323,4341,34,8928,0.5105809408276047,0.6409475465313029,0.4242831541218638
MVI_40172,0.3743263873354914,0.30587979458180536,0.45905959251309464,0.32063719545805314,0.7884649882737035,1198,11085,42,18142,0.4244421714588779,0.6786190187764991,0.3087862418696946
MVI_40181,0.6092694673070221,0.617905809873332,0.602036432487238,0.6195957327344188,0.8174123939187575,1911,749,50,7124,0.7178455548345231,0.6675114651218923,0.7763896687254351
MVI_40191,0.7451253568774613,0.7372604692536161,0.7535211062083345,0.8101872347074295,0.8683390636082301,2636,4639,14,38401,0.8994772657388468,0.9242266058574647,0.8760188536756855
MVI_40192,0.698733311543624,0.6883337385437152,0.7101280947020806,0.732640244118795,0.8505229171074566,5812,1702,21,28183,0.872114557841127,0.8166166042176323,0.9357059220097221
MVI_40201,0.7449655419870771,0.7230235697612027,0.76995216159118,0.8338672768878719,0.8401431202035942,1372,416,27,10925,0.9165131982811541,0.8796397609628819,0.9566132723112128
MVI_40204,0.6894970710952414,0.6668285883271604,0.716770829806537,0.79752987337257,0.8052664557426992,2051,2419,71,22428,0.8810016184139543,0.8883499546690843,0.8737738541109328
MVI_40211,0.6133407512235781,0.5946244003509081,0.6356229741914405,0.6333430063842136,0.7602634145780975,1537,971,19,6892,0.821602787456446,0.7904263877715205,0.8553395240858966
MVI_40212,0.6147698187927739,0.5993077121833172,0.6333742836968366,0.5999492321360579,0.766425449731669,1714,1401,37,7879,0.7949723103727211,0.77978515625,0.8107627871557305
