seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
MVI_20011,0.6649914483628481,0.7979828515066257,0.5306517721921066,0.6649914483628481,0.6643760670009614,0.6643276618994735,0.6641470122076704,0.6641470122076704,0.6634393790969485,0.6610315070677003,0.6557039694554762,0.6507019966694193,0.6425917478273471,0.6299796397748196,0.6131906874215098,0.5823412251900476,0.5384684877964327,0.4696073554844415,0.35625524223721416,0.21428754481764573,0.0744323954626556,0.006833110598675547,0.5305712363462609,0.648989573947741,0.6464464721758129,0.6462349010537137,0.6453891600308246,0.6453891600308246,0.6445442875481386,0.6415940543311123,0.6332228454869965,0.6267936507936508,0.6169380285245488,0.6033792240300375,0.5861087037266312,0.5537901758641601,0.505582324597485,0.431076854334227,0.31435313429773265,0.1753211009174312,0.05414300995638937,0.0038395235856448834,0.5064808518543739,0.6813878745474686,0.6828029502860685,0.6829269691952751,0.683450050204296,0.683450050204296,0.6828883883385147,0.6810578283674189,0.6789832341393266,0.675522299776713,0.6693122084941697,0.657752754362411,0.6415240325723546,0.6123642443217144,0.5734937679647265,0.5115817889728456,0.40374274589318626,0.26191457630419795,0.10232496307042425,0.012160727603888347,0.5567706028746998,0.6586544741998693,0.6570868713259308,0.6569562377531025,0.6564337034617896,0.6564337034617896,0.6559111691704768,0.6540822991508818,0.6488569562377531,0.6448073154800784,0.638536903984324,0.6297844546048335,0.6184193337687786,0.5964728935336382,0.5619856303069889,0.5041149575440889,0.4002612671456564,0.2496407576747224,0.08595689092096669,0.006401045068582626,0.5358314139365395,0.9778898370830101,0.9755624515128006,0.9753685027152832,0.9745927075252133,0.9745927075252133,0.9738169123351436,0.9711016291698992,0.9633436772692009,0.9573312645461598,0.948021722265322,0.9350271528316525,0.9181536074476339,0.8855702094647013,0.8343677269200931,0.7484484096198604,0.5942591155934833,0.37063615205585726,0.12761830876648564,0.009503491078355315,0.7955371360908089,0.6878035589574216,0.6892190230607561,0.6893444510712193,0.6898725071309981,0.6898725071309981,0.6896645642112516,0.6886617043195667,0.6877861655666822,0.6859269115124031,0.682342754909914,0.6754583434943702,0.6653887788216386,0.6471607188626001,0.6210866011609859,0.5793902501403344,0.4958894369093002,0.3591793290159417,0.16502764681020296,0.02182976061373341,0.5847844744052799,0.9860152333220633,0.9870043068693243,0.9868426453674092,0.9869913758313833,0.9869913758313833,0.9865881048470533,0.9838926445885905,0.9774570032001746,0.9724558377803676,0.9639535430377398,0.9519358427884618,0.9372085312786458,0.9081296090211606,0.8648259777534875,0.7895529724215972,0.6564240207241969,0.4592508296763502,0.20527256790519324,0.02759455039993122,0.8220203669812902,0.7979828515066257,0.7997132623671476,0.7998425790750503,0.8003423344470086,0.8003423344470086,0.8007529291941592,0.8020514240300959,0.8055032532993295,0.8078942032736206,0.8111366041949973,0.8150811876130337,0.819457354281318,0.8265159485425598,0.8356284816541769,0.8479885128264132,0.8663282680068289,0.8909504572869833,0.9222939503775648,0.9598946209185562,0.8320895030180252,0.6699247511745102,0.6698215093109416,0.6698157450692368,0.6698056789746949,0.6698056789746949,0.6692638651593688,0.6674337946442838,0.6637491955852821,0.6599861518743791,0.6537434859413724,0.6436167024487152,0.629865751426489,0.6043663398197427,0.5677105395065225,0.5078346500863987,0.40199823764796966,0.2557040345294416,0.09378451732101842,0.00882277538302127,0.5461607055198993,5042.0,5030.0,5029.0,5025.0,5025.0,5021.0,5007.0,4967.0,4936.0,4888.0,4821.0,4734.0,4566.0,4302.0,3859.0,3064.0,1911.0,658.0,49.0,4101.789473684211,2613.0,2625.0,2626.0,2630.0,2630.0,2634.0,2648.0,2688.0,2719.0,2767.0,2834.0,2921.0,3089.0,3353.0,3796.0,4591.0,5744.0,6997.0,7606.0,3553.2105263157896,114.0,126.0,127.0,131.0,131.0,135.0,149.0,189.0,220.0,268.0,335.0,422.0,590.0,854.0,1297.0,2092.0,3245.0,4498.0,5107.0,1054.2105263157894,0.6016982364467668,0.8112336218487526,0.6035271064663619,0.638536903984324,0.948021722265322,0.24528301886792453,0.7169811320754716,0.03773584905660377,0.48116393776573513,0.7630942159082039,0.4036144578313253,0.6033773836661427,3965.3099435967024,4888,2767,268,14,13,38,2,77.0,664,0.738271797673874,0.6177661659046375,0.9171838634600465,4729,2926,427,5156,7655,78,53
MVI_39811,0.6722524583850464,0.8168403050101818,0.5491229031510859,0.6722524583850464,0.6722524583850464,0.6722524583850464,0.6722524583850464,0.6722524583850464,0.6718069319769115,0.6713671643774936,0.6713671643774936,0.6678900733719575,0.6678900733719575,0.6645838932010502,0.6475668872762038,0.6221348297728144,0.5826357933389905,0.5059014070579644,0.4036020313577082,0.26049790573441417,0.0893802472006772,0.015330541968767365,0.5528009071741915,0.6020539152759948,0.6020539152759948,0.6020539152759948,0.6020539152759948,0.6020539152759948,0.6,0.5979513444302177,0.5979513444302177,0.5898089171974522,0.5898089171974522,0.5857687420584498,0.569811320754717,0.5388409371146733,0.5,0.43448275862068964,0.3419354838709677,0.21518987341772153,0.062127659574468086,0.0056406124093473006,0.4862940782871762,0.7506360416202376,0.7506360416202376,0.7506360416202376,0.7506360416202376,0.7506360416202376,0.7522075897537178,0.7537968993677514,0.7537968993677514,0.7563079110915919,0.7563079110915919,0.7540036184761009,0.735932857460906,0.7183042708094736,0.6789289353595097,0.5890595854153665,0.47638986709416253,0.31534550308642606,0.1285873094910088,0.041666666666666664,0.629674528033327,0.7829716193656093,0.7829716193656093,0.7829716193656093,0.7829716193656093,0.7829716193656093,0.7813021702838063,0.7796327212020033,0.7796327212020033,0.7729549248747913,0.7729549248747913,0.7696160267111853,0.7562604340567612,0.7295492487479132,0.6944908180300501,0.6310517529215359,0.5308848080133556,0.36894824707846413,0.12186978297161936,0.011686143572621035,0.6534575169141552,0.7226502311248074,0.7226502311248074,0.7226502311248074,0.7226502311248074,0.7226502311248074,0.7211093990755008,0.7195685670261941,0.7195685670261941,0.7134052388289677,0.7134052388289677,0.7103235747303543,0.6979969183359014,0.6733436055469953,0.6409861325115562,0.5824345146379045,0.4899845916795069,0.3405238828967643,0.11248073959938366,0.01078582434514638,0.6031141026680724,0.795007392701874,0.795007392701874,0.795007392701874,0.795007392701874,0.795007392701874,0.7966737514145885,0.7983573854290381,0.7983573854290381,0.8021713416110223,0.8021713416110223,0.8015515569218139,0.7921398850239109,0.7858917365167266,0.7646198709187059,0.7020626567040628,0.611447057772294,0.4656119183264268,0.2510037332981907,0.08139534883720931,0.6962364175433379,0.9396488376136682,0.9396488376136682,0.9396488376136682,0.9396488376136682,0.9396488376136682,0.9395198821384838,0.9411034364899582,0.9411034364899582,0.9400884013840399,0.9400884013840399,0.9357913638388272,0.9185955343554805,0.8951551598187881,0.8596952945618676,0.7827434461218125,0.6772806554657219,0.4948771944806314,0.2202527979761703,0.07865168539325842,0.8033258356824938,0.8168403050101818,0.8168403050101818,0.8168403050101818,0.8168403050101818,0.8168403050101818,0.8179661727781585,0.8190359938436528,0.8190359938436528,0.8224826032299539,0.8224826032299539,0.8237109796022046,0.8280045857530919,0.8353363367675061,0.8435259049514798,0.855024546649504,0.8703541110440008,0.8898647813144415,0.9200568854339394,0.9669785432867679,0.8430558719357485,0.7666333654763458,0.7666333654763458,0.7666333654763458,0.7666333654763458,0.7666333654763458,0.7666168680498302,0.7666059795538466,0.7666059795538466,0.7645861132665253,0.7645861132665253,0.7617698267701558,0.7460274138528806,0.7239049254850176,0.686665793310033,0.6096942544846559,0.5028997346706324,0.34109554466133574,0.12518349532016468,0.022066323863734298,0.641130273341627,469.0,469.0,469.0,469.0,469.0,468.0,467.0,467.0,463.0,463.0,461.0,453.0,437.0,416.0,378.0,318.0,221.0,73.0,7.0,391.42105263157896,130.0,130.0,130.0,130.0,130.0,131.0,132.0,132.0,136.0,136.0,138.0,146.0,162.0,183.0,221.0,281.0,378.0,526.0,592.0,207.57894736842104,180.0,180.0,180.0,180.0,180.0,181.0,182.0,182.0,186.0,186.0,188.0,196.0,212.0,233.0,271.0,331.0,428.0,576.0,642.0,257.57894736842104,0.4590984974958264,0.8224826032299539,0.46243739565943237,0.7729549248747913,0.7134052388289677,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.3218855514114669,0.7419871794871795,0.17383177570093458,0.461934841409576,380.80944529546866,463,136,186,2,5,3,1,8.0,1070,0.7163461538461539,0.7462437395659433,0.6887519260400616,447,152,202,649,599,34,9
MVI_40204,0.7715671204678044,0.8080116164673411,0.6234351962222423,0.7715671204678044,0.7715671204678044,0.7715501604637033,0.7715156205217345,0.7712047672647,0.7709260337937703,0.7700888839485788,0.767691549904991,0.762788534118146,0.7493446840291428,0.7276687561919464,0.6942910007396865,0.6496544757596185,0.5928666415012134,0.520911937404934,0.4276447327829702,0.3082760251720342,0.15430407157829487,0.029043027628725456,0.6201529023020947,0.7529437323484683,0.7529437323484683,0.7528675703858185,0.75271526631332,0.7521824104234528,0.75149778588174,0.7495229835212489,0.7463423080252792,0.739565367368058,0.7225566799026515,0.6955535008825754,0.6557498153164245,0.6086765820008773,0.5474665336964444,0.4710665451230629,0.3731790333560245,0.2521803904528384,0.11278444352503103,0.01522433881074008,0.5897378431411855,0.7906511413942716,0.7906511413942716,0.7906963635138395,0.7907855458072616,0.7907081910051214,0.7908565543991106,0.7912190849639972,0.7896514902858295,0.7867409338714256,0.7771258243137243,0.7612668444139221,0.7350974143629954,0.6933911215823586,0.6420316731174304,0.5760316654626232,0.4900597330786929,0.37684971272039275,0.21110842738125746,0.055404537716137854,0.6542277579360348,0.7726502586053148,0.7726502586053148,0.7726056714820759,0.7725164972355983,0.7722043873729267,0.7718031032637774,0.7706438380595684,0.7687711788835384,0.7647583377920456,0.7545478865703584,0.7379168896022829,0.7124130551096843,0.6806224362404137,0.6363920099875156,0.5760210451221687,0.48885321919029784,0.3622703763153201,0.1823167469234885,0.026975209559479223,0.6366806529432194,0.9672359901763786,0.9672359901763786,0.9671801741460148,0.9670685420852869,0.9666778298727394,0.9661754855994642,0.9647242688100023,0.9623799955347175,0.9573565528019647,0.9445746818486269,0.9237553025228846,0.891828533154722,0.8520317035052467,0.7966622013842376,0.7210872962714892,0.6119669569100246,0.4535052467068542,0.22823174815807099,0.033768698370171914,0.7970235367386987,0.8086674451110734,0.8086674451110734,0.8087137040703605,0.8088045825271967,0.8088317343739592,0.8090479785236288,0.8096386017304212,0.8090163654151763,0.8078865461672092,0.8033899061195043,0.7956618452205814,0.7820223721737755,0.757045243889182,0.7234644319168445,0.6768320820994753,0.6090553175992504,0.5064494739700326,0.3222983737973982,0.09823437979652457,0.7028277805059299,0.9731417925278317,0.9731417925278317,0.9731690975712601,0.9732546006253086,0.973148529806692,0.9730808792859096,0.9728016116530043,0.9713419440136143,0.9672982046485421,0.9570279975133296,0.9418202472260168,0.9181134185829545,0.8841416884732871,0.8392905158642443,0.7777870910406203,0.6917664676599122,0.5641754132456824,0.35774593077475536,0.10990816043178503,0.8311660728143463,0.8080116164673411,0.8080116164673411,0.8080512503607699,0.8081232414723647,0.8083568124820778,0.8086289294074892,0.8093564832441744,0.8104016940594679,0.8124124704603224,0.8169419771694905,0.8234576667006185,0.8323014918880451,0.8418962558141885,0.8534207689239969,0.8666574757086949,0.882729788037994,0.9022676851118573,0.9280594986441418,0.9617649087528128,0.8416237700617467,0.7815988797745754,0.7815988797745754,0.7815986789082013,0.7815976457945396,0.7814015192113878,0.7812717471672274,0.780863696417393,0.7791413909517194,0.7756717661875242,0.7657536472881917,0.749500941952221,0.72366635597461,0.6869771134753019,0.6392056217922751,0.5760263552679197,0.48945610437613,0.36948814222047366,0.19618512106753755,0.03865939750486147,0.6452454213214035,17329.0,17329.0,17328.0,17326.0,17319.0,17310.0,17284.0,17242.0,17152.0,16923.0,16550.0,15978.0,15265.0,14273.0,12919.0,10964.0,8125.0,4089.0,605.0,14279.473684210527,5099.0,5099.0,5100.0,5102.0,5109.0,5118.0,5144.0,5186.0,5276.0,5505.0,5878.0,6450.0,7163.0,8155.0,9509.0,11464.0,14303.0,18339.0,21823.0,8148.526315789473,587.0,587.0,588.0,590.0,597.0,606.0,632.0,674.0,764.0,993.0,1366.0,1938.0,2651.0,3643.0,4997.0,6952.0,9791.0,13827.0,17311.0,3636.5263157894738,0.7077314071696095,0.816725010085553,0.7115213126449081,0.7551721062957018,0.9453561062737218,0.5754189944134078,0.37988826815642457,0.0446927374301676,0.5693272470045929,0.8396291889748165,0.7991836734693878,0.7114352854054881,13832.87149581901,16937,5491,979,85,103,68,8,435.0,1225,0.8082490581003371,0.7269484572855359,0.9100245590533601,16304,6124,1612,17916,22428,292,179
MVI_40962,0.8857690881650059,0.7754083183674195,0.6868327191158697,0.8857690881650059,0.8857690881650059,0.8857690881650059,0.8857690881650059,0.8852571600148973,0.8845366397262591,0.8804882529743157,0.8637537515556922,0.8203181699574493,0.7591973208916469,0.6977812383923274,0.6431422489032139,0.5937220796471242,0.5399686618588967,0.4826937644455802,0.4131476089569128,0.3123635397351184,0.14009572792043543,0.015075725777715158,0.6565588549167163,0.8842364532019704,0.8842364532019704,0.8842364532019704,0.8842364532019704,0.8837480559875583,0.8830159347065683,0.8783923494443009,0.8601228564115689,0.813248502994012,0.7480457005411906,0.6852173913043478,0.6278418635905476,0.5769773245090594,0.5231059415278214,0.464041095890411,0.39104220499569337,0.285828025477707,0.10247269417475728,0.006160874982694171,0.6455898225971642,0.8873043796232825,0.8873043796232825,0.8873043796232825,0.8873043796232825,0.8867688410153339,0.8860599636610407,0.882589157471848,0.8673999740445655,0.8274492943853515,0.7705151859466057,0.7105754506981975,0.6588155016595663,0.6109527929203243,0.557374964884012,0.502096198586837,0.4365026194261921,0.3413625406143488,0.1915321260909275,0.03689045928756634,0.6692685573255708,0.899868073878628,0.899868073878628,0.899868073878628,0.899868073878628,0.8996042216358839,0.8992084432717679,0.8967018469656992,0.8866754617414248,0.8600263852242744,0.820580474934037,0.7796833773087071,0.7395778364116095,0.7015831134564644,0.6585751978891821,0.6077836411609499,0.5390501319261214,0.4262532981530343,0.17823218997361479,0.011741424802110817,0.7107762810720734,0.9807332854061827,0.9807332854061827,0.9807332854061827,0.9807332854061827,0.9804457225017973,0.9800143781452193,0.9772825305535586,0.9663551401869159,0.9373112868439971,0.8943206326383897,0.8497483824586628,0.806038820992092,0.7646297627606039,0.7177570093457943,0.6624011502516175,0.587491013659238,0.46455787203450755,0.19424874191229333,0.012796549245147375,0.7746490597449771,0.8919776133623342,0.8919776133623342,0.8919776133623342,0.8919776133623342,0.891688842106574,0.8912825366608397,0.88933939504591,0.8807102505116972,0.8570541352832625,0.8223020846202435,0.7832963541080872,0.7474442337074235,0.7143305700172007,0.6734042584873762,0.626876743521317,0.5651384641400571,0.46827561953897784,0.2845780409724514,0.06708683311498875,0.7226694113308286,0.9925676620078505,0.9925676620078505,0.9925676620078505,0.9925676620078505,0.9922798021128459,0.9918762760974507,0.9897094344953348,0.9799875648801757,0.9540960611187922,0.915725933759738,0.8740713696461002,0.8332034802797638,0.794609875945111,0.7490369950962003,0.6976138155568318,0.6306036298019366,0.5208134337920771,0.31491877629194415,0.07342109355631289,0.8043283258137904,0.7754083183674195,0.7754083183674195,0.7754083183674195,0.7754083183674195,0.7755658236283368,0.7757813016194155,0.7770481617882625,0.7815182385490618,0.7925243160148119,0.8078234127926229,0.822627674411247,0.8360779712849282,0.8474756655651977,0.8587880915542007,0.8699395841656206,0.8818416653096485,0.89588238922164,0.9224669713619581,0.9605806987815522,0.8267144862904307,0.8935641460106118,0.8935641460106118,0.8935641460106118,0.8935641460106118,0.8931634749543638,0.8926099935408989,0.8896175175978194,0.8769847618405151,0.8435805981686696,0.7951538953108094,0.7443277955531604,0.6980296149246185,0.6547015828848771,0.6058657671439805,0.5524181892282143,0.4850740093921611,0.3814536784496452,0.18476252402337584,0.020812173208011958,0.6890953768559772,6821.0,6821.0,6821.0,6821.0,6819.0,6816.0,6797.0,6721.0,6519.0,6220.0,5910.0,5606.0,5318.0,4992.0,4607.0,4086.0,3231.0,1351.0,89.0,5387.684210526316,759.0,759.0,759.0,759.0,761.0,764.0,783.0,859.0,1061.0,1360.0,1670.0,1974.0,2262.0,2588.0,2973.0,3494.0,4349.0,6229.0,7491.0,2192.315789473684,134.0,134.0,134.0,134.0,136.0,139.0,158.0,234.0,436.0,735.0,1045.0,1349.0,1637.0,1963.0,2348.0,2869.0,3724.0,5604.0,6866.0,1567.3157894736842,0.7211081794195251,0.807654738050167,0.7236147757255936,0.820580474934037,0.8943206326383897,0.6777777777777778,0.3,0.022222222222222223,0.5632734130174193,0.8558651530787754,0.392,0.7234460747228294,5023.612470672038,6220,1360,735,19,61,27,2,76.0,1875,0.8480220158238734,0.8130606860158311,0.8861250898634077,6163,1417,792,6955,7580,121,90
MVI_63521,0.825442346082931,0.8456202850540164,0.6980107919903041,0.825442346082931,0.8250570733707967,0.8248113464840977,0.8247298955191555,0.8246468491396173,0.8246196728351297,0.8235317298773497,0.8210595496443803,0.8158885048765362,0.8090975993041447,0.7974078717715649,0.7827143365774835,0.7522959656035278,0.7036239596487964,0.6292989741663796,0.5311483377308311,0.40659426433180623,0.23765377131221432,0.06479307413157807,0.6907586906530694,0.8234412665320217,0.8217796003384755,0.8207129846474108,0.8203577235772358,0.820002601118481,0.8198842577540802,0.8187016700240431,0.8157519138445569,0.8101151209416634,0.8025375152959361,0.789285257639688,0.7725142495250158,0.7387090762253836,0.686735370336889,0.6114693689543989,0.5121292344264953,0.38103227079838153,0.20736810318795565,0.04156897770831008,0.6796892927829696,0.8274482885421398,0.8283476178269804,0.8289301741475212,0.8291253693535795,0.829317400784245,0.8293824383083568,0.8283902854318874,0.8264017192250083,0.8217030335341746,0.8157113066026975,0.8056140765440838,0.7930491030561777,0.7661327552047981,0.7209278828160234,0.6476484661268309,0.550873759413781,0.4338711139639906,0.27236259651623557,0.10099219867466017,0.7029594518985879,0.8376855779427359,0.8367576882290562,0.8361611876988335,0.8359623541887593,0.8357635206786851,0.8356972428419936,0.8350344644750796,0.8333775185577943,0.8301961823966065,0.8258881230116649,0.8182661717921527,0.8084570519618239,0.788109756097561,0.7552359490986215,0.7038706256627784,0.6282476139978791,0.5117974549310711,0.31859756097560976,0.07403234358430541,0.7236388625327901,0.9797674418604652,0.9786821705426356,0.977984496124031,0.9777519379844961,0.9775193798449613,0.9774418604651163,0.9766666666666667,0.9747286821705426,0.9710077519379845,0.965968992248062,0.9570542635658915,0.9455813953488372,0.9217829457364342,0.8833333333333333,0.8232558139534883,0.7348062015503876,0.5986046511627907,0.37263565891472866,0.08658914728682171,0.8463769889840882,0.8289075994488938,0.8298077059941028,0.8303912746101726,0.8305868064484272,0.8307791714510837,0.8308443110505116,0.8303009267168615,0.8292705728604588,0.8266714605093827,0.8231821041344879,0.8173932869264812,0.8100343106298491,0.7935245265552998,0.7652637646617079,0.7172883390655028,0.6464408723202437,0.5470436881414084,0.3848395575009202,0.16602495656204497,0.7336102755572549,0.9960684658401815,0.9963236920777291,0.9963448488016272,0.9964391193594965,0.9964382722031189,0.9964908620150682,0.995765770727635,0.9942006794151879,0.9908980404689475,0.9866087358128429,0.9787786016689086,0.9690984805208118,0.9489268897384497,0.9143277070631926,0.8571956764168902,0.7744593145343032,0.6552158217941842,0.460916575812707,0.19272627716364346,0.8788012542860487,0.8456202850540164,0.846476698968433,0.8469960668141094,0.8471598348257594,0.8473070750191416,0.847354400593939,0.8477639851950168,0.8486993690563667,0.850311633937633,0.8522535749768715,0.8552492617399604,0.8586360561246251,0.8646022387203479,0.8727190593507586,0.8833170601782873,0.8961030261424549,0.9118271641753263,0.933075700245168,0.9607167418710513,0.8692731175257509,0.8325511983086387,0.8325420336192941,0.8325378303324074,0.8325368434384408,0.8325342219029418,0.8325338533392282,0.8317057402543128,0.8298822893035087,0.8259386911289376,0.8207839422951052,0.811915479810305,0.8007160170233677,0.7770435630277145,0.7378825474357144,0.6751745930218577,0.5882900007358187,0.47122620034849405,0.2945743691346156,0.0864678503931772,0.7129914349923095,12639.0,12625.0,12616.0,12613.0,12610.0,12609.0,12599.0,12574.0,12526.0,12461.0,12346.0,12198.0,11891.0,11395.0,10620.0,9479.0,7722.0,4807.0,1117.0,10918.263157894737,2449.0,2463.0,2472.0,2475.0,2478.0,2479.0,2489.0,2514.0,2562.0,2627.0,2742.0,2890.0,3197.0,3693.0,4468.0,5609.0,7366.0,10281.0,13971.0,4169.736842105263,261.0,275.0,284.0,287.0,290.0,291.0,301.0,326.0,374.0,439.0,554.0,702.0,1009.0,1505.0,2280.0,3421.0,5178.0,8093.0,11783.0,1981.7368421052631,0.795068928950159,0.8519958293325263,0.7967921527041357,0.8258881230116649,0.965968992248062,0.7,0.3,0.0,0.6728340422397011,0.8904530513077032,0.21362530413625305,0.7966983713316562,10616.72002931261,12461,2627,439,26,63,27,0,131.0,2055,0.8802343861654995,0.8164103923647932,0.9548837209302325,12318,2770,582,12900,15088,179,90
