video,HOTA,DetA,AssA,MOTA,MOTP,FP,FN,IDSW,GT_dets,IDF1,IDP,IDR
MVI_39861,0.4469222727838888,0.40625276120253867,0.4916839323458014,0.4649122807017544,0.861280906593789,13,1268,0,2394,0.6374186243985281,0.9885864793678666,0.4703425229741019
MVI_39931,0.6778299064989328,0.5855394579569415,0.7865562234494154,0.5937420503688629,0.8508952232801187,1251,346,0,3931,0.8178396258697388,0.7413151364764268,0.9119816840498601
MVI_40131,0.7026449625911039,0.7145599680005336,0.6919860763614866,0.8420125293657008,0.831250894051548,1547,847,27,15324,0.8624473650631619,0.8436095856215676,0.8821456538762725
MVI_40141,0.7073174917973312,0.6832038899827805,0.7330719860001451,0.803117968498875,0.8204349509381255,658,561,6,6222,0.901841958376525,0.8949200822915018,0.9088717454194792
MVI_40152,0.6411328247489961,0.6283965039713303,0.6597998434293818,0.7282608695652174,0.7830382725093055,607,914,4,5612,0.8473023724466429,0.8718190386427899,0.8241268709907341
MVI_40161,0.7196227073374931,0.7040650917388586,0.7369711913284265,0.7630188679245283,0.8610796985352922,1225,327,18,6625,0.8804071246819338,0.8278612255749036,0.9400754716981132
MVI_40162,0.7833551182046437,0.7745602274454557,0.7929840720552177,0.8657312849658112,0.8720290050863025,924,585,3,11261,0.9304929793097415,0.916896551724138,0.944498712370127
MVI_40171,0.4688899069992083,0.3842667254678076,0.57568314132247,0.36200716845878134,0.802538102326189,1322,4339,35,8928,0.5116247725587978,0.6421925224158349,0.425179211469534
MVI_40172,0.37223265779526804,0.30595907037009,0.4538524767308349,0.31903869474148383,0.7897304644847413,1218,11100,36,18142,0.42011968790243165,0.6714285714285714,0.30569948186528495
MVI_40181,0.6021474576838214,0.6184415235021586,0.5873815725811223,0.6152442448062886,0.8168454220066883,1930,761,50,7124,0.7050658364143478,0.6553720004823345,0.762914093206064
MVI_40191,0.7464925581381969,0.7391046080870983,0.7544059562350394,0.8115674070987735,0.8692339802630481,2605,4609,22,38401,0.8992753816946977,0.9240322004560816,0.8758105257675581
MVI_40192,0.7001945730733616,0.6899172860480282,0.7114752945129508,0.7352659404605614,0.8513651948528488,5776,1665,20,28183,0.8732906724870612,0.8177060754319688,0.9369832877976085
MVI_40201,0.7439012792897121,0.7221513397515977,0.768746690259963,0.8331350114416476,0.8400760506997634,1386,417,20,10925,0.9140628423682019,0.8768286531024045,0.9545995423340962
MVI_40204,0.6917512342244231,0.6675933996117674,0.720575303981954,0.7983770287141073,0.8054385663971455,2042,2419,61,22428,0.8853616313316397,0.8929300258491678,0.877920456572142
MVI_40211,0.6144172036394566,0.5951772293764064,0.6375031355140606,0.6337782936738248,0.7610861420147267,1537,966,21,6892,0.8222918843608499,0.7908347849390326,0.8563551944283226
MVI_40212,0.6165904444273472,0.6006285381276266,0.635596463956731,0.6057875364894022,0.7667700850479287,1699,1373,34,7879,0.8001740860482467,0.7842778793418648,0.81672801116893
MVI_40213,0.6010833438626257,0.5818281014277403,0.6243043123485763,0.569981822903142,0.7619311823985245,1826,1451,35,7702,0.781545091577413,0.7634022533118732,0.8005712801869644
MVI_40241,0.7347729379708112,0.7209140536734121,0.7513741882623411,0.8152902047126059,0.8406989348574858,1724,2187,32,21347,0.9042646397196372,0.9142884504884122,0.8944582376914789
MVI_40243,0.6990466785416046,0.6824757044354955,0.717580438754891,0.7226962457337884,0.8508626588970645,2188,724,13,10548,0.8678191489361702,0.814935064935065,0.9280432309442548
MVI_40244,0.7233193862474175,0.7063366829828793,0.7431885071506174,0.7640449438202247,0.8451823923548846,1294,771,14,8811,0.8835491871038854,0.8587958002999786,0.9097718760640109
MVI_40732,0.7440636732931121,0.7610355994578062,0.7295264345792496,0.8902015288394719,0.8427059843243772,663,578,23,11512,0.8626076420442252,0.8594464085539364,0.8657922168172342
MVI_40751,0.739772448193413,0.7121068871628077,0.7720996954418261,0.8590576766856215,0.8373572544324187,246,783,12,7386,0.895960660344222,0.9310848299021754,0.86339019767127
MVI_40752,0.6389953842361396,0.5960884204614024,0.6885592361317356,0.6636007595537622,0.8203919216857479,1746,3854,69,16852,0.7983289023927079,0.8553988062940857,0.7483978162829338
MVI_40871,0.7312429890202676,0.6586799736552013,0.8166669508659742,0.777419795221843,0.8461992603219286,1379,6731,42,36625,0.8660638015847301,0.9401720333834298,0.8027849829351535
MVI_40962,0.6352996080713269,0.6229469944690619,0.6492953734299585,0.5518469656992084,0.8060198326927001,1720,1676,1,7580,0.7765061825835307,0.7742654774396642,0.7787598944591029
MVI_40963,0.5585904489085911,0.5310920953663156,0.593407441464444,0.44213420396941316,0.766945301132914,2924,3532,37,11639,0.7055138950154389,0.7249569395340404,0.6870865194604348
MVI_40981,0.6619816492325864,0.6415186647593526,0.6838549556808691,0.7094405256546527,0.79370791717012,1626,1355,26,10349,0.8528780580857456,0.8419962335216572,0.8640448352497826
MVI_40991,0.5958392496806475,0.5845381328927151,0.6081003638029339,0.679161088799643,0.7705310555131787,523,908,7,4482,0.8166452966546217,0.8550158652672687,0.7815707273538599
MVI_40992,0.4592693283186728,0.5255389256523328,0.404483656672177,0.522718293164757,0.7459770801408387,1468,905,43,5062,0.599045569383363,0.5690666666666667,0.6323587514816278
MVI_41063,0.6464338230083628,0.6278907679596186,0.6678419377063614,0.6652070063694268,0.7948823375793502,1870,1459,35,10048,0.8234261471692593,0.8072473467826752,0.8402667197452229
MVI_41073,0.7346993291967563,0.7120310411453449,0.7601118878413233,0.8201068479844584,0.8268136724958662,1041,795,16,10295,0.9051641389902092,0.8946020301679157,0.9159786304031083
MVI_63521,0.7231006890656279,0.7089963395454791,0.7382795624740391,0.8329135737009544,0.8491016123015054,770,1717,34,15088,0.9060179958260631,0.9363552789760271,0.877584835630965
MVI_63525,0.7429638970754366,0.6920208518131655,0.8087352015716206,0.7455331412103746,0.8462977084457951,413,460,10,3470,0.8684172348759611,0.8743791995325738,0.8625360230547551
MVI_63544,0.6813249391087659,0.66945246140002,0.69536370563588,0.8145695364238411,0.7944978633052087,231,125,8,1963,0.8640873015873016,0.8419526341227647,0.8874172185430463
MVI_63552,0.5890126447995849,0.571160957034266,0.6095869718406449,0.5759876282862365,0.7572005067442755,1743,1263,10,7113,0.7928736570107439,0.7678124588436718,0.819626036833966
MVI_63553,0.5997343363254337,0.5828474763482461,0.6204318034219858,0.628584686774942,0.7480011873316974,2485,1484,33,10775,0.8087446232983017,0.7743716032608695,0.8463109048723898
MVI_63554,0.6450906631424322,0.6231430137362124,0.6711560062543288,0.6600995226972682,0.78125494170102,1968,1374,5,9847,0.8324132492113565,0.8087347955176707,0.8575200568701127
MVI_63561,0.6706650632123045,0.6400026159661675,0.7059420614316784,0.7052942976639804,0.8145696529360731,2013,837,39,9803,0.8474641516697142,0.8020766918662902,0.8982964398653474
MVI_63562,0.7302281323207037,0.7049557745316772,0.759387134995837,0.8106287425149701,0.8261850382209242,831,423,11,6680,0.9049970947123765,0.8789503386004515,0.9326347305389222
MVI_63563,0.727721548516592,0.7023314595505237,0.7568917770157164,0.8200543705562526,0.8221579268944663,946,746,29,9564,0.9041804635761589,0.8949201147070872,0.9136344625679632
