video,n_images,n_ignored_regions,n_det_boxes,n_tracks,seconds,fps
MVI_40131,1645,6,14706,157,91.6,18.0
MVI_40171,1150,1,5379,106,51.1,22.5
MVI_40172,2635,3,9431,204,115.7,22.8
MVI_40204,1225,2,17918,293,73.0,16.8
MVI_40751,1145,1,6980,94,60.4,19.0
MVI_63554,1445,1,7582,231,67.6,21.4
