video,n_images,n_ignored_regions,n_det_boxes,n_tracks,seconds,fps
MVI_40131,1645,6,14695,157,72.1,22.8
MVI_40171,1150,1,5395,103,45.2,25.5
MVI_40172,2635,3,9442,198,93.0,28.3
MVI_40204,1225,2,17948,291,45.7,26.8
MVI_40751,1145,1,6990,92,46.0,24.9
MVI_63554,1445,1,7587,232,56.7,25.5
