video,n_images,n_ignored_regions,n_det_boxes,n_tracks,seconds,fps
MVI_40131,1645,6,14799,137,41.1,40.0
MVI_40171,1150,1,5425,73,24.2,47.6
MVI_40172,2635,3,9459,150,52.1,50.6
MVI_40204,1225,2,18220,234,26.4,46.4
MVI_40751,1145,1,6990,77,23.9,47.8
MVI_63554,1445,1,7711,200,30.4,47.6
