video,n_images,n_ignored_regions,n_det_boxes,n_tracks,seconds,fps
MVI_40131,1645,6,14801,138,41.7,39.4
MVI_40171,1150,1,5419,73,26.2,43.9
MVI_40172,2635,3,9456,151,55.0,47.9
MVI_40204,1225,2,18225,233,33.1,37.0
MVI_40751,1145,1,6995,77,26.6,43.0
MVI_63554,1445,1,7704,193,32.1,45.0
