video,HOTA,DetA,AssA,MOTA,MOTP,FP,FN,IDSW,GT_dets,IDF1,IDP,IDR
MVI_40131,0.6578673709170287,0.6711081521775841,0.6463838409064103,0.765922735578178,0.828589875008226,1410,1955,222,15324,0.805434674284955,0.82028554029366,0.7911119812059515
MVI_40171,0.40780106043859266,0.3880371952197175,0.43317790896743097,0.3393817204301075,0.8029429927980962,899,4474,525,8928,0.4534696449828443,0.6048944517093219,0.362679211469534
MVI_40172,0.44567525266904984,0.39020821989054505,0.5096770721414826,0.41098004630140006,0.8381636316807239,860,9519,307,18142,0.497737556561086,0.7249815459242855,0.3789549112556499
MVI_40204,0.60650657259319,0.5895688084389293,0.6261880513336606,0.6982343499197432,0.8148392510485599,1090,5313,365,22428,0.7896045086506042,0.8811864872287833,0.7152666309969681
MVI_40751,0.6322804384729033,0.5830037554254943,0.6970038280777144,0.6807473598700243,0.7929343114308922,900,1235,223,7386,0.8115259402923045,0.8308041412565593,0.793122122935283
MVI_63554,0.5622298071435367,0.5295342049557158,0.5996994730158585,0.5836295318371078,0.7822652641435337,825,2927,348,9847,0.7391996361982719,0.8395093608779858,0.6603026302427135
