video,HOTA,DetA,AssA,MOTA,MOTP,FP,FN,IDSW,GT_dets,IDF1,IDP,IDR
COMBINED_SEQ,0.5648986743650447,0.5318771674797025,0.6026104065525474,0.592992505027116,0.8143417058212911,5984,25423,1990,82055,0.7000435470826911,0.8087070397342532,0.6171226616293949
