video,HOTA,DetA,AssA,MOTA,MOTP,FP,FN,IDSW,GT_dets,IDF1,IDP,IDR
COMBINED_SEQ,0.6135208998731417,0.5751505183084863,0.6589185161564991,0.6549464214975906,0.8099449889357603,70808,133624,2007,598281,0.7788393520241748,0.8245226111884063,0.7379525674390462
