video,HOTA,DetA,AssA,MOTA,MOTP,FP,FN,IDSW,GT_dets,IDF1,IDP,IDR
COMBINED_SEQ,0.6096189044468109,0.5729217600758193,0.6529986561444352,0.660266663992338,0.812588081716518,53918,146985,2353,598281,0.7776763827656673,0.8493054428420431,0.7171897486298244
