video,HOTA,DetA,AssA,MOTA,MOTP,FP,FN,IDSW,GT_dets,IDF1,IDP,IDR
COMBINED_SEQ,0.6104289782118146,0.5734898814888548,0.6540653472854753,0.6615269413536449,0.8128239130484267,53332,146919,2251,598281,0.7782805593961785,0.8504400686356486,0.7174087092854361
