video,track_id,seg_id,bucket,length_frames,duration_s,status,id_before,id_after,recall_during,gt_track_len,curvature_class,turn_class,occlusion_level,seg_speed,seg_turn_rate,seg_curv_class,tracker,motion_model,in_common
MVI_20011,8,0,long,51,2.04,no_before,,,0.9216,127,curved,gentle,partial,1.235,0.2781,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20011,10,0,long,61,2.44,preserved,16.0,16.0,0.9016,127,curved,gentle,partial,1.192,0.4975,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20011,13,0,long,108,4.32,no_before,,,0.9537,148,straight,gentle,partial,3.566,0.0562,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20011,13,1,medium,13,0.52,lost,69.0,,0.1538,148,straight,gentle,partial,1.055,2.0531,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20011,21,0,long,76,3.04,preserved,126.0,126.0,1.0,167,straight,gentle,partial,3.225,0.0512,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20011,24,0,long,41,1.64,no_before,,,0.7317,121,straight,gentle,partial,1.009,0.4813,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20011,26,0,medium,21,0.84,no_before,,,0.4762,151,curved,gentle,partial,0.79,0.5054,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20011,28,0,long,104,4.16,no_before,,,0.7115,121,curved,gentle,partial,3.39,0.0046,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20011,28,1,medium,13,0.52,lost,152.0,,0.0,121,curved,gentle,partial,0.743,3.8083,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20011,29,0,medium,31,1.24,no_before,,,0.0,352,static,static,partial,0.377,2.2186,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20011,29,1,medium,15,0.6,no_before,,,0.0,352,static,static,partial,0.681,2.1474,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20011,34,0,long,64,2.56,lost,170.0,,0.1094,175,curved,sharp,partial,0.892,0.4057,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20011,35,0,long,113,4.52,no_before,,,0.5398,217,curved,sharp,partial,0.638,0.2179,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20011,35,1,short,8,0.32,preserved,194.0,194.0,1.0,217,curved,sharp,partial,1.135,6.7718,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20011,37,0,long,51,2.04,no_before,,,1.0,193,curved,sharp,partial,5.181,0.2099,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20011,37,1,long,119,4.76,lost,176.0,,0.4118,193,curved,sharp,partial,1.043,0.0036,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20011,40,0,long,113,4.52,no_before,,,0.9292,169,curved,sharp,partial,3.189,0.1112,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20011,40,1,long,38,1.52,lost,188.0,,0.0,169,curved,sharp,partial,0.98,0.1108,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20011,43,0,long,55,2.2,no_before,,,0.9455,145,straight,straight,partial,4.681,0.0292,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20011,43,1,short,6,0.24,preserved,203.0,203.0,1.0,145,straight,straight,partial,1.568,0.0023,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20011,43,2,short,12,0.48,preserved,203.0,203.0,1.0,145,straight,straight,partial,0.975,4.7624,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20011,43,3,short,7,0.28,lost,203.0,,0.0,145,straight,straight,partial,0.998,5.1625,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20011,47,0,long,69,2.76,no_before,,,0.0725,148,static,static,partial,0.549,0.2442,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20011,47,1,short,8,0.32,preserved,243.0,243.0,1.0,148,static,static,partial,0.52,22.8632,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20011,47,2,short,5,0.2,preserved,243.0,243.0,1.0,148,static,static,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20011,48,0,long,124,4.96,no_before,,,0.879,124,curved,gentle,partial,3.106,0.0025,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20011,51,0,medium,28,1.12,no_before,,,0.0,46,curved,sharp,partial,0.866,0.3295,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20011,51,1,short,12,0.48,no_before,,,0.0,46,curved,sharp,partial,0.652,0.0137,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20011,52,0,medium,34,1.36,no_before,,,0.0,34,static,static,partial,0.474,1.1155,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20012,3,0,short,11,0.44,no_before,,,0.0,493,static,static,partial,0.433,8.9841,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20012,3,1,long,372,14.88,no_before,,,0.6022,493,static,static,partial,0.529,0.1633,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20012,5,0,medium,22,0.88,no_before,,,1.0,169,curved,sharp,partial,0.643,3.969,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20012,9,0,short,10,0.4,lost,7.0,,0.0,43,curved,straight,partial,0.637,3.6649,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20012,11,0,long,81,3.24,no_before,,,0.8148,211,curved,sharp,partial,0.663,0.0374,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20012,12,0,short,7,0.28,preserved,41.0,41.0,1.0,343,curved,gentle,partial,0.408,20.7561,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20012,12,1,medium,31,1.24,preserved,41.0,41.0,1.0,343,curved,gentle,partial,0.552,0.74,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20012,14,0,long,58,2.32,no_before,,,0.5862,403,curved,sharp,partial,0.468,0.6033,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20012,14,1,long,118,4.72,preserved,65.0,65.0,1.0,403,curved,sharp,partial,0.908,0.5092,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20012,15,0,long,107,4.28,preserved,78.0,78.0,0.972,385,curved,straight,partial,1.305,0.078,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20012,16,0,long,143,5.72,no_before,,,1.0,247,curved,sharp,partial,2.456,0.0191,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20012,16,1,short,4,0.16,preserved,74.0,74.0,1.0,247,curved,sharp,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20012,16,2,medium,21,0.84,preserved,74.0,74.0,1.0,247,curved,sharp,partial,0.656,0.9886,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20012,16,5,medium,31,1.24,lost,74.0,,0.0,247,curved,sharp,partial,0.539,0.0344,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20012,17,0,medium,13,0.52,preserved,92.0,92.0,1.0,133,curved,gentle,partial,1.693,2.6599,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20012,17,1,long,41,1.64,lost,92.0,,0.6098,133,curved,gentle,partial,0.96,0.403,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20012,18,0,short,4,0.16,no_before,,,0.0,217,curved,gentle,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20012,18,1,medium,29,1.16,no_before,,,0.5172,217,curved,gentle,partial,0.601,3.3384,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20012,18,2,long,38,1.52,preserved,99.0,99.0,1.0,217,curved,gentle,partial,0.952,1.3672,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20012,25,0,short,11,0.44,preserved,159.0,159.0,1.0,193,straight,gentle,partial,0.95,2.2385,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20012,26,0,long,98,3.92,no_before,,,0.9592,109,curved,gentle,partial,3.805,0.0348,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20012,28,0,long,76,3.04,no_before,,,0.7895,205,straight,gentle,partial,0.748,0.0226,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20012,28,1,short,10,0.4,preserved,201.0,201.0,1.0,205,straight,gentle,partial,0.978,8.2327,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20012,31,0,long,78,3.12,no_before,,,0.8333,217,curved,gentle,partial,0.654,0.0938,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20012,31,1,medium,28,1.12,preserved,211.0,211.0,1.0,217,curved,gentle,partial,0.898,0.7136,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20012,36,0,long,136,5.44,lost,240.0,,0.7868,193,curved,straight,partial,0.69,0.2298,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20012,37,0,long,103,4.12,no_before,,,0.932,103,curved,gentle,partial,3.944,0.081,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20012,38,0,long,117,4.68,no_before,,,0.2393,271,curved,sharp,partial,1.076,0.0529,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20012,41,0,medium,28,1.12,preserved,270.0,270.0,0.8214,171,static,static,partial,2.249,1.7287,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20012,41,1,short,4,0.16,lost,270.0,,0.0,171,static,static,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20033,2,0,medium,19,0.76,preserved,1,1.0,1.0,229,curved,straight,partial,1.024,0.2706,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20033,2,1,long,69,2.76,lost,1,,0.9275,229,curved,straight,partial,0.653,0.1593,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20033,5,0,medium,23,0.92,lost,6,,0.3478,241,curved,straight,partial,0.353,4.8287,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20033,5,1,short,5,0.2,lost,6,,0.0,241,curved,straight,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20033,14,0,medium,31,1.24,preserved,43,43.0,1.0,235,curved,gentle,partial,0.711,0.7903,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20034,2,0,short,2,0.08,lost,4.0,,1.0,91,curved,gentle,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20034,4,0,medium,31,1.24,no_before,,,1.0,31,static,static,partial,0.414,0.1055,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20034,6,0,medium,20,0.8,lost,57.0,,1.0,187,curved,gentle,partial,0.518,1.4785,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20034,7,0,long,104,4.16,lost,21.0,,0.7596,211,curved,gentle,partial,0.702,0.0271,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20034,15,0,long,65,2.6,lost,72.0,,1.0,181,curved,sharp,partial,0.843,0.5396,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20034,16,0,medium,19,0.76,preserved,75.0,75.0,1.0,512,static,static,partial,0.721,0.356,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20034,16,1,medium,20,0.8,no_before,,,0.35,512,static,static,partial,0.437,8.9716,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20034,20,0,medium,37,1.48,lost,77.0,,1.0,181,curved,gentle,partial,0.794,0.4118,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20034,21,0,short,4,0.16,lost,78.0,,0.0,307,curved,gentle,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20034,22,0,medium,30,1.2,preserved,112.0,112.0,1.0,331,curved,sharp,partial,0.721,0.3144,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20034,23,0,long,160,6.4,lost,85.0,,0.6312,271,curved,gentle,partial,0.693,0.1894,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20034,24,0,medium,15,0.6,no_before,,,0.0,193,curved,straight,partial,0.725,10.8279,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20034,24,1,medium,15,0.6,no_before,,,0.2667,193,curved,straight,partial,0.593,0.5526,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20034,25,0,long,111,4.44,no_before,,,0.3694,289,curved,sharp,partial,0.578,0.0802,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20034,28,0,medium,15,0.6,no_before,,,0.0,193,curved,sharp,partial,0.638,2.1754,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20034,30,0,long,194,7.76,preserved,101.0,101.0,1.0,301,curved,straight,partial,0.838,0.0003,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20034,33,0,long,81,3.24,no_before,,,0.9259,187,straight,straight,partial,0.801,0.0979,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20034,38,0,medium,20,0.8,no_before,,,0.05,212,curved,straight,partial,0.521,2.2711,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20034,38,1,medium,23,0.92,preserved,206.0,206.0,1.0,212,curved,straight,partial,0.492,0.8503,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20034,38,2,short,4,0.16,preserved,206.0,206.0,1.0,212,curved,straight,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20034,42,0,long,110,4.4,no_before,,,1.0,110,curved,sharp,partial,0.718,0.0327,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20034,46,0,long,44,1.76,no_before,,,0.9091,44,static,static,partial,0.414,0.2767,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20034,48,0,long,110,4.4,switched,2.0,81.0,0.3545,731,static,static,partial,0.104,1.3022,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20034,48,1,medium,34,1.36,preserved,81.0,81.0,1.0,731,static,static,partial,0.955,0.1749,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20034,48,2,medium,37,1.48,preserved,81.0,81.0,1.0,731,static,static,partial,0.71,0.1342,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20034,48,3,long,46,1.84,lost,81.0,,0.2391,731,static,static,partial,0.467,0.9606,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20034,49,0,long,38,1.52,lost,60.0,,0.5526,421,curved,straight,partial,0.38,1.8805,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20034,50,0,medium,20,0.8,preserved,46.0,46.0,0.7,221,straight,straight,partial,1.217,0.0,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20035,1,0,short,7,0.28,lost,3.0,,1.0,157,curved,gentle,partial,0.495,0.0201,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20035,2,0,long,49,1.96,lost,4.0,,0.9796,115,curved,sharp,partial,0.701,0.5894,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20035,10,0,medium,16,0.64,preserved,137.0,137.0,1.0,195,curved,sharp,partial,1.308,0.1703,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20035,10,1,long,65,2.6,lost,137.0,,0.9692,195,curved,sharp,partial,0.736,0.237,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20035,12,0,long,61,2.44,preserved,150.0,150.0,1.0,261,curved,gentle,partial,0.931,0.0661,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20035,13,0,long,73,2.92,preserved,187.0,187.0,1.0,217,curved,gentle,partial,0.772,0.3191,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20035,15,0,medium,27,1.08,lost,208.0,,1.0,221,curved,sharp,partial,0.788,0.1103,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20035,19,0,long,53,2.12,lost,281.0,,0.7736,199,curved,gentle,partial,0.614,0.3304,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20035,22,0,long,74,2.96,lost,312.0,,0.7703,187,straight,straight,partial,0.721,0.0747,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20035,28,0,medium,27,1.08,lost,400.0,,1.0,130,curved,gentle,partial,1.284,0.9203,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20035,33,0,short,11,0.44,no_before,,,1.0,133,straight,straight,partial,1.259,0.3057,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20035,34,0,medium,33,1.32,preserved,8.0,8.0,1.0,175,curved,sharp,partial,3.236,0.0458,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20035,35,0,long,115,4.6,no_before,,,0.9826,145,curved,gentle,partial,2.241,0.1057,cong nhe,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20035,37,0,long,111,4.44,preserved,14.0,14.0,1.0,187,curved,gentle,partial,2.684,0.0043,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20035,49,0,long,106,4.24,no_before,,,0.6038,223,straight,straight,partial,0.658,0.0948,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20035,54,0,medium,29,1.16,preserved,198.0,198.0,1.0,277,straight,straight,partial,0.821,0.4841,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20035,55,0,medium,31,1.24,no_before,,,0.9677,169,curved,sharp,partial,0.744,0.474,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20035,58,0,long,70,2.8,no_before,,,1.0,133,curved,sharp,partial,0.617,0.1677,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20035,58,1,medium,15,0.6,lost,246.0,,1.0,133,curved,sharp,partial,1.737,0.7362,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20035,62,0,long,61,2.44,no_before,,,0.3607,187,curved,sharp,partial,0.667,0.3289,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20051,4,0,long,41,1.64,no_before,,,1.0,175,curved,sharp,partial,0.79,0.6559,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20051,6,0,medium,31,1.24,no_before,,,0.9677,259,curved,gentle,partial,0.56,1.975,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20051,8,0,long,51,2.04,no_before,,,0.902,265,curved,sharp,partial,0.462,0.042,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20051,9,0,long,140,5.6,no_before,,,0.7643,235,curved,sharp,partial,0.816,0.6711,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20051,11,0,medium,34,1.36,preserved,37.0,37.0,1.0,241,curved,sharp,partial,0.471,4.2218,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20051,13,0,medium,31,1.24,no_before,,,0.9677,223,curved,sharp,partial,0.506,4.3114,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20051,15,0,medium,21,0.84,no_before,,,1.0,223,curved,sharp,partial,0.608,0.7109,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20051,17,0,long,111,4.44,no_before,,,0.8559,217,curved,gentle,partial,0.916,0.3174,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20051,19,0,long,41,1.64,no_before,,,1.0,229,curved,sharp,partial,0.5,0.4301,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20051,20,0,short,11,0.44,no_before,,,1.0,229,straight,gentle,partial,0.386,0.8958,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20051,23,0,long,51,2.04,no_before,,,0.8627,259,curved,gentle,partial,0.391,2.1679,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20051,24,0,long,74,2.96,no_before,,,0.7568,247,curved,sharp,partial,0.511,0.2548,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20051,25,0,medium,31,1.24,no_before,,,1.0,199,curved,gentle,partial,0.525,3.1799,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20051,26,0,long,61,2.44,no_before,,,0.9672,193,straight,straight,partial,0.374,0.2527,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20051,27,0,long,51,2.04,no_before,,,1.0,247,curved,sharp,partial,0.385,1.8815,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20051,28,0,long,55,2.2,no_before,,,0.9273,211,curved,sharp,partial,0.461,0.7418,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20051,29,0,long,61,2.44,no_before,,,0.4262,259,straight,straight,partial,0.407,1.4199,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20051,30,0,long,83,3.32,no_before,,,0.3614,247,curved,sharp,partial,0.443,0.7978,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20051,33,0,short,11,0.44,no_before,,,0.1818,151,straight,straight,partial,0.328,1.5984,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20051,38,0,long,109,4.36,no_before,,,0.7339,162,static,static,partial,0.359,0.6422,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20051,42,0,medium,27,1.08,lost,619.0,,0.3333,96,curved,sharp,partial,0.806,2.6297,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20051,43,0,long,61,2.44,no_before,,,0.4918,78,static,static,partial,0.421,0.2297,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20051,44,0,long,71,2.84,no_before,,,0.6338,78,curved,gentle,partial,0.691,0.1821,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20051,47,0,short,7,0.28,lost,665.0,,0.0,12,unknown,unknown,partial,4.725,0.0428,thang,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20051,51,0,short,4,0.16,preserved,3.0,3.0,1.0,906,static,static,partial,,,,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20051,51,1,medium,37,1.48,preserved,3.0,3.0,0.973,906,static,static,partial,0.23,4.3369,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20051,51,2,long,80,3.2,preserved,3.0,3.0,0.825,906,static,static,partial,0.234,1.0077,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20052,8,0,long,78,3.12,preserved,13.0,13.0,0.8846,319,curved,sharp,partial,0.363,0.2267,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20052,10,0,medium,31,1.24,no_before,,,1.0,139,curved,gentle,partial,4.173,0.2769,cong gat,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20052,12,0,long,43,1.72,lost,8.0,,1.0,109,curved,sharp,partial,0.666,0.3943,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20052,13,0,short,11,0.44,no_before,,,1.0,103,curved,straight,partial,1.012,1.5381,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20052,14,0,long,51,2.04,no_before,,,1.0,151,curved,sharp,partial,0.868,0.6043,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20052,15,0,long,41,1.64,no_before,,,0.7073,227,curved,sharp,partial,0.617,0.2941,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20052,20,0,long,76,3.04,no_before,,,0.7368,313,curved,sharp,partial,0.402,0.183,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20052,23,0,medium,31,1.24,no_before,,,1.0,217,straight,straight,partial,0.388,0.9579,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20052,24,0,long,96,3.84,preserved,133.0,133.0,1.0,283,curved,gentle,partial,0.413,0.0901,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20052,24,1,short,7,0.28,preserved,133.0,133.0,1.0,283,curved,gentle,partial,0.849,0.1228,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20052,25,0,long,52,2.08,lost,352.0,,0.9423,121,curved,gentle,partial,1.146,0.0026,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20052,27,0,long,41,1.64,no_before,,,1.0,175,curved,sharp,partial,0.551,2.5438,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20052,28,0,long,61,2.44,no_before,,,1.0,265,curved,sharp,partial,0.43,2.2218,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20052,30,0,long,282,11.28,no_before,,,0.0887,436,curved,sharp,partial,0.528,0.0285,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20052,31,0,long,61,2.44,preserved,410.0,410.0,1.0,145,curved,gentle,partial,1.201,0.1628,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
MVI_20052,34,0,long,169,6.76,no_before,,,1.0,205,straight,straight,partial,1.992,0.0937,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20052,39,0,medium,31,1.24,no_before,,,1.0,199,straight,straight,partial,0.513,2.1936,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,False
MVI_20052,40,0,medium,33,1.32,lost,486.0,,1.0,145,curved,sharp,partial,0.971,1.2208,dung yen,yolov8n-ft-bytetrack,yolov8n-ft-bytetrack,True
