video,HOTA,DetA,AssA,MOTA,MOTP,FP,FN,IDSW,GT_dets,IDF1,IDP,IDR
MVI_40131,0.6577656347015415,0.670798364560266,0.6464305504524348,0.7666405638214565,0.828401549067549,1411,1964,201,15324,0.8055158664229939,0.8205944079615463,0.7909814669799008
MVI_40171,0.4224038203274884,0.3848587127630136,0.4680830346208625,0.34453405017921146,0.8036900139058081,906,4490,456,8928,0.4910313901345291,0.655688622754491,0.3924731182795699
MVI_40172,0.4559101172449084,0.3899356673759355,0.533870091222664,0.4100981148715687,0.8392674677550109,862,9513,327,18142,0.5030217493576521,0.7322726793804657,0.3830889648329842
MVI_40204,0.6072626228784536,0.5894836430252658,0.6277906958450521,0.6979222400570715,0.8144755036976074,1112,5314,349,22428,0.7889506567619422,0.8798968506529135,0.7150436953807741
MVI_40751,0.650693619500521,0.5928632185754437,0.7249703140292282,0.69821283509342,0.7930917769853678,862,1237,130,7386,0.8333680627908592,0.8556553986592498,0.8122122935282968
MVI_63554,0.5532197902079373,0.5332372842006405,0.576151387670031,0.6084086523814359,0.7883389163776958,773,2899,184,9847,0.6999089253187614,0.7962699132236757,0.624352594698893
