video,HOTA,DetA,AssA,MOTA,MOTP,FP,FN,IDSW,GT_dets,IDF1,IDP,IDR
COMBINED_SEQ,0.5750120931245581,0.5359313993245518,0.6191519950241203,0.6183901041984035,0.8159935006984306,5449,25537,327,82055,0.708211245504159,0.8230025658818403,0.6215221497775882
