video,HOTA,DetA,AssA,MOTA,MOTP,FP,FN,IDSW,GT_dets,IDF1,IDP,IDR
MVI_39781,0.5481231263059123,0.5404892654813223,0.5580098655205437,0.5194193801490781,0.8315065452880014,1920,1671,84,7647,0.6660232902271119,0.6555217831813577,0.6768667451288087
MVI_39801,0.4665451486694572,0.4170054636756008,0.5263103703888294,0.49165464661034414,0.7911390625702466,205,2220,42,4853,0.634247822129762,0.8594080338266384,0.502575726354832
MVI_39811,0.5539212306671125,0.4881884466371412,0.6297701850995695,0.46243739565943237,0.8224171235899373,183,136,3,599,0.714859437751004,0.6888544891640866,0.7429048414023373
MVI_39821,0.5067231050368779,0.4726422537481181,0.5459246621226849,0.47723480333730633,0.8195922371235188,801,1361,31,4195,0.6666666666666666,0.7180192572214581,0.6221692491060786
MVI_39851,0.5151156168679144,0.47603249312891305,0.5584151954036966,0.5390167772142022,0.8377829120129406,229,2115,19,5126,0.6992589050920393,0.9027777777777778,0.5706203667577058
MVI_39861,0.4473250058947747,0.4110248492823898,0.488181545837085,0.4828738512949039,0.8279759038176504,45,1185,8,2394,0.6425438596491229,0.9346092503987241,0.48955722639933164
MVI_39931,0.5923644604610048,0.4959903602637327,0.7115475471397424,0.40142457389977104,0.8354857396946108,1590,754,9,3931,0.7111979765463325,0.6488357457520453,0.7868226914271178
MVI_40131,0.6600690248030168,0.675528554399233,0.6464563144759227,0.7841294701122422,0.8298727779331038,1319,1941,48,15324,0.8019716245920202,0.8189361991565773,0.7856956408248499
MVI_40141,0.6403123983818008,0.6182459151523222,0.6663154203449875,0.7846351655416265,0.7845528786343876,584,737,19,6222,0.8464730290456431,0.8571428571428571,0.8360655737704918
MVI_40152,0.5134393807155798,0.4950753720921881,0.5357432864428336,0.4821810406272274,0.7669154190743757,1385,1495,26,5612,0.6822026273168976,0.6890221737549982,0.6755167498218104
MVI_40161,0.685602438630733,0.6566300845258335,0.7187478702276177,0.7566792452830189,0.8375294604494171,901,697,14,6625,0.8602646053218374,0.8474154341777713,0.8735094339622641
MVI_40162,0.6766904305251321,0.6600769718902232,0.6952784632289388,0.7415860047953112,0.8479216926477978,1304,1557,49,11261,0.8275180744532759,0.8370276162790697,0.8182221827546399
MVI_40171,0.48796554682287363,0.3973211616985261,0.6016229038129997,0.3995295698924731,0.8107790149485693,880,4427,54,8928,0.5727863582360752,0.7615684816948523,0.459005376344086
MVI_40172,0.43634748998235157,0.39396170005150705,0.4834496467170252,0.4297762098996803,0.8382600913946839,783,9499,63,18142,0.4824434126523506,0.7054954381497984,0.3665527505236468
MVI_40181,0.6276988432769259,0.6242072948015741,0.6328501130470979,0.732594048287479,0.8218564581997477,963,912,30,7124,0.7890062242114834,0.7862020905923345,0.7918304323413813
MVI_40191,0.6932889281543105,0.686928201950111,0.7011918662434571,0.8138850550766907,0.8173016390552232,2360,4720,67,38401,0.8936621799521776,0.9229211176160483,0.8662014010051822
MVI_40192,0.679596310662536,0.671586858196998,0.6893645336260904,0.812404641095696,0.7933473649034685,2925,2275,87,28183,0.893924512417567,0.8838483681892276,0.9042330482915233
MVI_40201,0.6768062850753289,0.6471904112675918,0.7103650215860003,0.7576201372997712,0.821271330975274,882,1723,43,10925,0.857251654053025,0.8929988099960333,0.8242562929061785
