video,HOTA,DetA,AssA,MOTA,MOTP,FP,FN,IDSW,GT_dets,IDF1,IDP,IDR
COMBINED_SEQ,0.6100586964577585,0.5734960545895192,0.6532537870305127,0.6612427939379656,0.8129888950531922,53655,146657,2360,598281,0.7771394396317373,0.8486598493109747,0.716736784220124
