om_pre_GT,om_occ_GT
1.2428759724124256,0.051216323514382586
-4.288185586498275,1.7287302968231115
0.2569437157645213,0.04577211894547388
0.01008844878365736,0.21193448412661017
0.8436153791527149,-0.09591065166076784
0.06451326034195216,-0.08220842152740994
0.020683387530552672,-0.15868526261324978
0.16947865259307324,0.07801597373372549
1.1107633101277812,-0.0032726643656279973
-0.3295552015548918,0.04607508334533153
-0.717639075349392,-0.46005307102488674
-0.17351109476875345,-0.21611712813123501
-0.3242642521565264,-0.032950916620350615
0.9407378474565725,0.19466658964323794
-0.054440948549342776,0.0518637082376562
-0.10064837967168397,-0.06055831146336414
-0.5168374658748982,-0.09551413664643837
-0.11129745177934881,0.15683030542972137
0.6192616208939323,-0.19207181866290682
1.2688804902151962,-0.17344464035554488
-1.046379521571226,-0.09865239163024908
-1.03087420977297,0.07995009863440326
-0.020157121828338877,-0.1538635052390425
-0.04121616197123951,0.39719740054217784
-1.3179581344331197,0.25411991311562443
0.17901120606349638,-0.3485264773049802
-0.6264930822350837,-0.32162293617330556
2.2532887243476347,0.09064304522198839
0.049480398427001734,0.3002226168340047
-0.308594633977234,-0.2821716140709531
-0.42533356539891065,-0.007786555822795189
0.3897621419058312,0.3950280644921486
-1.3704094435225724,0.18194829933165474
0.7854698871742893,-0.7260746096484586
0.2735708956416003,-0.15645282863677296
1.794520289145259,0.24587879760089631
1.4535315206031196,0.3076231406741076
-2.618066425169111,-0.31724447866483374
-1.0209209091593503,-0.7166341161890215
0.5854005658181446,0.25125938907802303
-0.29494462900948115,-0.2174601224028639
0.03689652295270506,0.18438109685020568
-0.01998090306345059,-0.0612081178661226
-0.2516801646845276,0.17431784433128686
0.0408811885467098,0.06916550970203142
-0.0600279201739331,0.05082897791672573
0.15652833196898266,0.11558645132881415
0.016206319871450766,0.06671199341637736
-1.1465366865173643,-0.06879178153865485
0.05438200369544217,-0.3601181336282135
-0.17213435297730034,-0.4106779558625531
-0.4096839850017954,-0.5736765972932205
0.15243786276007762,-0.1808743646737386
-0.8799707311299958,-0.15217550671262803
-0.09580848110040564,-0.262114007948345
0.5252529600985211,0.1955695531774383
0.03132565142261288,-0.2514832529095581
-0.4129493753512446,-0.2343555213745659
-0.4124291043396419,-0.1415983695031973
-0.09102799428908762,-0.31326950972436246
0.34123425057129675,-0.3493159034607993
-0.2821188170296745,-0.5976492098458549
-2.01715934974898,-0.19017370921380491
0.06379396285411112,0.07614618710137008
-0.10767225907308031,0.028986127249342016
-0.13795783817777008,0.039003168831844806
-0.4718223292073491,-0.069577225297248
-0.0847654912303058,0.004134717114914055
3.020123453941912,0.9734374901715039
-0.2824542023039355,-0.030260025144179224
-0.08390893219144757,0.2313320264783296
0.13972307636994066,-0.04001370044791563
-0.47375182498263546,-0.23083793841244296
-0.2635381561119983,0.06728565261096506
-3.0312200209547924,0.2145860566908107
-1.9996177330725124,0.43928779311796334
0.6477051259517896,0.1308198515070849
0.24488174735088486,0.1208044444043923
-0.026483481056820957,-0.02730922186671456
-0.12001773624315232,-0.04087102989792109
-0.05961770241920337,0.04943136558579447
0.18209651429883922,0.05562338697022605
0.2397419813002386,0.016335532491821673
0.12688233165954602,-0.7379288099366398
-1.9989531116103305,0.17526642123409727
-0.08052529628625874,-0.3215292985925953
-0.03814063021098387,0.11646059038024932
0.046487395778427594,0.3601167284108386
-0.49724829491265227,0.8407467277672279
0.9969585127662707,0.21598969320259243
0.80811588949918,0.15597492758031148
0.0636536399806559,0.2947943230791575
-0.5826387838179281,0.08544172385125164
-0.05027826767984771,0.09130318065066226
0.7221495866283378,0.13620928681993302
1.9031631456907294,0.038070492682667656
0.15268330889972517,0.2564725895937642
0.21597418783774297,0.03927843516430909
-0.048478858963935424,0.19250660470849457
0.2791365813326769,-0.913083626367166
-1.4232300831317077,0.19833217398111522
0.022544883686401274,-0.08377470466569392
0.0024517313251486285,0.01059542575202723
0.020301739624404135,-0.07956690006666418
0.1181386337005738,0.09000455560328081
-0.2983589536194852,-0.00014039423158026897
-0.11766242640481354,-0.023504554276705617
-0.119641543039842,0.0008351806057482687
-0.1505047564539588,-0.013491356466260583
0.06186998887928553,-0.03784010769571939
-0.16909621949102632,-0.11268028273325276
-0.04537683233612152,0.0054527888764565975
-0.42834115031480813,-0.08184256210189633
-0.5732388075548034,0.0943211951101209
0.36178507494372447,0.1418806814261224
-0.6402624754524048,0.2275460692954681
-0.01991542990328371,0.16263868493196373
-0.1433063641791172,-0.12241555644306742
0.08128543752188165,-0.0532420461147858
-0.04047065458255311,-0.05174693097514544
-0.21127235576471898,0.1180519856914574
0.16524984932689835,-0.053664915776931825
0.31958350873226726,0.053913353533116694
-0.30974584483143797,-0.04899364495952093
-0.2884391643109008,-0.23037849395292984
0.006824781716168126,0.008592878075463044
-0.17063468350435343,-0.06360653391131697
0.14509398031327078,0.1232918969069173
-0.1324402166381496,-0.08954820787290545
-0.0011976322925988886,0.014522222298157136
0.15700916907085058,-0.008517328693071842
-0.16536293641168473,-0.07314084075515542
0.020659395696128447,-0.09300680494180982
0.04965884451010489,0.10506357087323481
-0.05420687883881931,0.014680798313391943
1.113909617398949,-0.013000451354511425
0.0712306229631349,0.0527406681619085
-0.10978841799307446,0.031526783418670386
0.1717443118562115,-0.0005761574290426099
-0.8355594387563887,-0.13797633243688895
-0.05673776149452318,-0.10088533885065556
-0.09564582257454214,0.02077141491165086
0.26273638573931374,-0.043408989274617664
0.5169286341207784,0.059174439580963786
0.10694144370050045,0.147952132492404
1.004467098063068,0.04760907348498486
0.6124679729983299,-0.0025890163177889145
-0.05093341550557186,0.04779244577417205
-0.26926286475241973,-0.003377772569458379
-0.034070464834952525,-0.03456209380560596
-0.3713976157922873,-0.35010053529944435
0.017479665839955756,0.001636605316600106
0.0725125733741601,0.04235873758043831
-0.12753929394127586,-0.04164369399577047
-0.03738645017554732,0.3558003156495244
0.03525226043146164,-0.18901278024825593
0.0465706998440489,-0.027937335490977357
0.2558163721169845,-0.010734516466845914
-0.13296713111347266,-0.03679809573161131
-0.15593522336919036,-0.013593964518270081
-0.07030141535453069,-0.04476027293504241
0.03383567227280756,-0.05982238844299137
-2.208008560943922,0.016940998476156984
-0.8247677665295778,-0.024519397978006455
-0.10533057439774751,-0.052386613653006515
0.17866050729061586,-0.057952900830721917
-0.03240019969821074,-0.012425521423139982
-0.16087299483939335,-0.27522635921828514
-0.47086121797312136,-0.01984939973132917
-0.4684174679204333,-0.0396033029298374
0.29359659086442064,-0.07937061844713565
0.12010268740673848,0.025656426647526133
-0.20114928405168347,-0.08056135895840873
-0.3483350440285488,-0.005968375524479469
-1.184434005477293,-0.07015771745907613
-0.21042944382685197,-0.03233103180014114
0.1079548439721891,-0.0731205439100747
-0.2531976039710727,-0.010285455269702036
0.006829618656237471,-0.14254913631637278
-0.08511335152543152,0.06960941289245348
-0.4332688723581256,-0.06906762854387664
0.07089280465648971,-0.017934061287501968
0.03687560799914753,-0.028257293406345967
-0.6578062459800466,-0.07785258067830902
2.3189180387338904,0.5396322679564999
0.625012331339147,-0.08309527342374749
0.2872909655304814,0.017901450817801878
-0.3693418220154073,-0.025766882514742014
0.6842910119699556,-0.09217275965711313
-0.21326281205745742,0.15061992511641278
-0.11427657547426824,0.046083488941162175
-0.0027345452406733954,-0.1505844769536744
-1.5781653738477495,-0.1306005847055691
-0.5557524418432999,0.09780198850397395
-0.10761254356809964,0.021666717080423593
-0.7127084437153944,0.0993872203030958
-0.11350238650666034,-0.02993405706528016
0.5807884362899346,0.010070598077052668
-0.0715518417156017,0.02523089007880288
-0.010917084025924862,-0.028302381690883376
0.44517655686963853,0.06186444724656161
0.03316222057309399,-0.28267005569543574
0.3095705294818171,-0.05737138391739784
0.12265049093190643,-0.04239305195902134
0.04234176960952408,-0.03071047874301562
0.9755103580950024,0.02096927163345334
-0.3541567807394609,-0.06899840779277851
0.10314737867226052,0.04294426224573066
0.061101258135637666,0.1457228755219134
0.10686131662954576,-0.299182209671847
0.2641163156741209,-0.06066797009035645
0.495802698177516,-0.23201954600260946
-0.036063620172652314,-0.07710773042710166
-0.4046863897750148,-0.15231432670192624
-0.04695534064236609,0.12072752386095571
-1.2370104677645501,-0.09691470431183587
0.21713663737098238,-0.5893596274952603
-2.356662071935945,-0.5094878418000072
-0.24344757198442188,-0.3427652059942701
0.5398416486956489,-0.6010132743198607
-0.09693291985978562,-0.48712626432722017
-0.34311345382331676,-0.3313608884068107
0.03274609549056031,-0.4322100963972151
-0.355257084439314,-0.22012914246649967
0.025605310012769285,-0.24584993967943847
-0.3126215212558735,-0.302707686989343
-0.7681619971587904,-0.46402126635878677
-0.035961994134965744,-0.2902855472033355
-0.5887453202231079,-0.1632413129502658
-0.21818313517847288,-0.5801317560224035
-0.17868051900209522,-0.20246519863115028
-0.4476612506520682,-0.15676079514367963
-0.5019551489524768,-0.5635928386434684
0.299497059365879,-0.3319986095563462
-0.0908954938617678,-0.7088862064264537
0.128969428974164,0.047004731921025736
-0.6503626575125131,-0.07680335535431448
0.7898451892784545,-0.41818200960226337
0.5600453984400361,0.011040480170060025
-0.20850283675456688,-0.2917567618186074
-0.5442434995483113,-0.41251810908954084
-0.44276036292029525,-0.5366026222263047
0.38458853324369296,-0.2784725235263049
-0.4117854751978082,-0.3648296971537229
0.005533477748289654,-0.26142645702693657
-0.16649777428418075,0.27838131447728043
-0.3320101340988075,0.1381029139736479
-0.08356011833997266,0.40505203472461215
-0.26587059243006644,0.16109359880665156
0.40107375992066957,-0.04946344898977187
-0.2091707696562827,0.1994934849807102
-0.5704025790580338,0.1340485789977755
-0.5551086522957122,0.2162910134147312
0.1376904832507951,0.053732542832361285
0.1719856512852149,0.15783526233817338
-0.22790758007211573,0.15522269061549157
-0.03741184886951099,0.27606952441871263
0.036944218843717624,0.1679752644713242
-0.2885960367513595,-0.23036056184688458
0.008620410158961813,0.09346073903989377
-0.04470170437654627,0.1676390254519267
-0.18940435683577123,-0.019513011023022928
-0.0004661353428372913,-0.03460543961259974
-0.23755232234600915,-0.021573529227845754
-0.2461561947699893,0.5015667970171235
0.06960257186045617,0.21710140149276347
-0.11666453030324961,0.02347688881149159
-0.21313138399567383,0.06674877580344597
-0.1663574033874795,-0.04074007329647507
-0.08907651222807464,0.16174943020609095
-0.22603843928128214,0.03221482616655706
-0.07316820532264269,-0.003970845081124569
0.01202660459335936,-0.0013118601627510223
-0.08836931627537452,-0.016055459666880007
-0.41209339775368636,-0.10926423653167779
-0.11471823845031112,-0.018144858950394527
-0.2934360853128476,-0.013616513386092835
0.007444643875437078,-0.10913183165888057
0.06057755766351514,0.032865033718216786
-0.12645469716514385,-0.034771823444734874
-0.19167816070312504,-0.12313514248445061
0.027857321712136843,-0.052771556569429716
-0.5842234998282985,-0.4788075473912878
0.022789708169864805,-0.03450759366998003
-0.2286408954309546,-0.06947706194036447
-0.04681908462105601,-0.1136668125612246
-0.008653792879159194,-0.02842859438773786
-0.3241197907083362,0.03813488276158292
0.09647709654090302,-0.0008869059748058051
-0.08243341018078594,-0.037070454179237995
-0.1289930824912529,0.05268610662279839
-0.5803704211959222,-0.015116539775036908
-0.08565141173492122,-0.028489160476573194
0.0057630053406652615,0.046110426283098124
0.0832238553743851,0.2359081588606687
-0.359315903444006,-0.08311923888988262
0.632277694405655,0.34620986804724396
-0.04462716446603907,0.18841042867786423
-1.0917804991211497,-0.0459025740377262
-0.17040009108758822,-0.06413072716145915
-0.027448349686916722,-0.142341317232401
-0.18704240597200292,0.07917168687529096
0.12496669359655922,-0.06592830784393017
0.1061718571039905,-0.12616779107255066
-0.04648089681031377,-0.03197008701420645
-0.16705107823049767,0.022525063792019608
-0.18824664484771927,-0.2113490464822423
0.15663567854120147,-0.011818422981571947
-0.23343042483363208,-0.03655845846741533
0.35281673957470255,0.0235352412627966
-1.2100990145385213,-0.03170783027040344
-0.2014974675836287,0.08706817194046848
1.0840588166502394,0.004680596180172371
-0.1504940205285597,0.014446600786055423
-1.357868062907208,-0.03149144135922369
0.3524905968723428,0.423342040920593
-0.34174506643675534,-0.06435782346772985
0.30313078211947586,0.06802123675920099
-0.9675208614178917,0.006701170572694504
