video,HOTA,DetA,AssA,MOTA,MOTP,FP,FN,IDSW,GT_dets,IDF1,IDP,IDR
MVI_40211,0.5788533300933965,0.5413443723828643,0.6226878946420775,0.6192687173534532,0.7692143804783269,824,1760,40,6892,0.7798879202988792,0.8411685695097381,0.7269297736506094
MVI_40212,0.5761259379535617,0.542814424847827,0.616139160725831,0.6024876253331641,0.7675832870343393,894,2180,58,7879,0.767551133222775,0.8424086151979372,0.7049117908364005
MVI_40213,0.5460960401832288,0.500382178148755,0.6014894948521877,0.5681641132173462,0.7526056978376608,837,2441,48,7702,0.7368115942028985,0.8337159724499836,0.6600882887561672
MVI_40241,0.6409088658121841,0.6340600262356683,0.6497712176376056,0.7260036539092144,0.8016446088547722,2137,3611,101,21347,0.8373605046094129,0.8684144316409198,0.8084508361830702
MVI_40243,0.6492108484818871,0.6399771387455453,0.6612452049012459,0.7441221084565794,0.8031831195845939,1279,1373,47,10548,0.8522045519474336,0.8560359670939354,0.8484072810011376
MVI_40244,0.6339717502657177,0.6272013614255736,0.6429677850677318,0.7267052547951425,0.7898079408633895,1061,1303,44,8811,0.8431530494821634,0.8550589333644533,0.8315741686528203
MVI_40732,0.639688684383768,0.6302863878910162,0.6503320705377782,0.703092425295344,0.8216718351551026,2646,730,42,11512,0.7589414595028068,0.7047959487637772,0.8220986796386379
MVI_40751,0.6300308457147841,0.576881970401628,0.7006169780172639,0.6762794476035743,0.7887281885118439,1289,1083,19,7386,0.7719321671785285,0.7614594309799789,0.7826969943135662
MVI_40752,0.5553483741450433,0.4846564648052608,0.6380760350316209,0.5354854023261334,0.8199182910805557,1142,6641,45,16852,0.7017904626839213,0.871751959834405,0.5872893425112746
MVI_40871,0.6785201279037402,0.5985483136819078,0.7800261750399843,0.6716450511945392,0.8480033269854061,2230,9762,34,36625,0.7890075778325573,0.8911421991544358,0.707877133105802
MVI_40962,0.6562106834035152,0.6419016690763685,0.672282930896506,0.7100263852242744,0.8080762043006023,860,1319,19,7580,0.8441602612067206,0.8713663811262463,0.8186015831134564
MVI_40963,0.5617898858500618,0.5312824473589365,0.5983919068644146,0.6649196666380274,0.7397284301374256,941,2924,35,11639,0.8081709321436957,0.8911557580778791,0.7393246842512243
MVI_40981,0.6256375700955715,0.6044433110799375,0.6508782683049438,0.7800753696009276,0.7399698133037739,1152,1088,36,10349,0.8738079183123013,0.871122635167579,0.8765098077108899
MVI_40991,0.32570397392140815,0.41156788515095716,0.2600198811613129,0.48438197233377955,0.7248415713655086,408,1860,43,4482,0.4502129925452609,0.5580858085808581,0.37728692547969656
MVI_40992,0.331801723017608,0.41140697747236016,0.2704743874628746,0.40576847096009483,0.7443262235382286,754,2202,52,5062,0.4271553711387736,0.5127282789153292,0.36606084551560647
MVI_41063,0.6002523456252916,0.5575571248684026,0.6495384884755188,0.6353503184713376,0.8011345205666118,770,2851,43,10048,0.7691368304190952,0.8695870465670893,0.6894904458598726
MVI_41073,0.6509050841099127,0.6214663035538434,0.6851891268226131,0.726469159786304,0.7902546183975708,1020,1755,41,10295,0.8371694787207252,0.8693514644351464,0.8072850898494415
MVI_63521,0.6972999568459033,0.6837794093501903,0.7119929398039527,0.8008351007423118,0.8502747552369397,538,2448,19,15088,0.8875681030212976,0.9518895128244043,0.8313891834570519
MVI_63525,0.7647516296134625,0.7334054180342782,0.8030998281858769,0.8654178674351585,0.8488593745173599,122,335,10,3470,0.9050096625538874,0.934602394841879,0.8772334293948126
MVI_63544,0.44222726519557964,0.35465782926529354,0.5522254842511047,0.04686704024452369,0.7864269004192896,1326,524,21,1963,0.5499153976311336,0.4701627486437613,0.6622516556291391
MVI_63552,0.537508512667217,0.48964400702759553,0.5957414617103246,0.526641360888514,0.7523212519393744,1065,2275,27,7113,0.7287953288260602,0.8034897509740809,0.6668072543230704
MVI_63553,0.5545537162799591,0.5053408336059316,0.6127317952698904,0.6050116009280743,0.7534473935139202,838,3373,45,10775,0.7481462003681304,0.8632281553398058,0.660139211136891
MVI_63554,0.5913778587847376,0.5444633321337194,0.6449595810122062,0.6401949832436274,0.7827865997869193,776,2724,43,9847,0.7783162402794996,0.8742878845423472,0.7013303544226668
MVI_63561,0.5690340262423446,0.5067387940295375,0.6420278958304283,0.5644190553912067,0.7898520861982413,1150,3073,47,9803,0.7314369733642482,0.8206852791878173,0.659696011425074
MVI_63562,0.6023141838438564,0.5538613895525407,0.6588616265233505,0.6434131736526946,0.792325286400658,613,1734,35,6680,0.7799656834708718,0.8586076632487858,0.7145209580838323
MVI_63563,0.5997284756055447,0.5296338513910931,0.6828259680191247,0.6176286072772899,0.7959862586198174,700,2919,38,9564,0.7717783428943167,0.8883594281824371,0.6822459222082811
