video,HOTA,DetA,AssA,MOTA,MOTP,FP,FN,IDSW,GT_dets,IDF1,IDP,IDR
MVI_40181,0.6084251334833349,0.6242952974692567,0.5939543326398049,0.7233295901179113,0.8215500631950047,1245,698,28,7124,0.7440351470091247,0.7175074957632642,0.772599663110612
MVI_40191,0.6978962150867293,0.6906559370291512,0.7067341605692988,0.8120361448920601,0.8165184124319635,2819,4337,62,38401,0.8941342117847085,0.9125342298619961,0.8764615504804563
MVI_40192,0.6793007879638124,0.669646154672368,0.6907527951747529,0.8044211049214065,0.792273516706574,3487,1948,77,28183,0.8930489595026336,0.8699279994616782,0.9174324947663485
MVI_40201,0.6786064031533808,0.6497983381219111,0.7116431493959251,0.7500228832951945,0.818561775471733,1142,1547,42,10925,0.8576358125437165,0.8741444866920152,0.8417391304347827
MVI_40204,0.6363741774636738,0.6129373514653697,0.6632500007452009,0.7346620296058498,0.8110408650081148,1402,4477,72,22428,0.8238194394581269,0.889267813775642,0.7673443909398966
MVI_40211,0.5777276945155462,0.5410992510293735,0.6204202787538321,0.617382472431805,0.7682398816880134,835,1757,45,6892,0.7801275073860986,0.8403685092127303,0.7279454439930354
MVI_40212,0.5758165043166655,0.5416655074885209,0.6168155908585442,0.6010915090747557,0.7673851649413455,897,2190,56,7879,0.7664016591773246,0.8416337686000608,0.7035156745779921
MVI_40213,0.5451231570290228,0.4992348525268359,0.6000463671624005,0.5667359127499351,0.7529225501346432,835,2448,54,7702,0.7352621274744399,0.8326490392511086,0.6582705790703713
MVI_40241,0.6452708093714931,0.6366229120676138,0.6561237243322717,0.7310629128214737,0.8029221997895533,2066,3571,104,21347,0.8434776275219112,0.8754661828444713,0.8137443200449712
MVI_40243,0.6521370185416295,0.6421544802112915,0.664889195918206,0.7480091012514221,0.8029138924565012,1259,1350,49,10548,0.8580814091882885,0.8618150521181983,0.8543799772468714
MVI_40244,0.6375380404709182,0.6299169927834187,0.6473905498817377,0.731585518102372,0.7914551488077285,1036,1289,40,8811,0.8462202775059013,0.8587286749240477,0.8340710475541936
MVI_40732,0.6431254050008431,0.6331352915875406,0.6543995157499044,0.705958999305073,0.8217231897874653,2609,735,41,11512,0.7619085870351032,0.7085761243089795,0.8239228630993746
MVI_40751,0.6029186017181101,0.574864435012312,0.6454839907553228,0.6734362307067425,0.7883037942294879,1306,1085,21,7386,0.7055292469819249,0.6952806625476535,0.7160844841592201
MVI_40752,0.5527912323248557,0.4815268235959899,0.6362941317800427,0.5315689532399716,0.8203918101994396,1132,6707,55,16852,0.6955099719151054,0.867429280837102,0.5804652266793259
MVI_40871,0.676513760641582,0.5976550474880328,0.7766217788401132,0.6701706484641639,0.8490428743692919,2183,9852,45,36625,0.7834281270489929,0.8871736427683382,0.7014061433447099
MVI_40962,0.6581033290136487,0.6432206252872138,0.6748611966224454,0.7126649076517151,0.8083637384508908,856,1306,16,7580,0.8462270564242013,0.8729312762973352,0.8211081794195251
MVI_40963,0.5619743003856349,0.5311911992262783,0.5987812019532441,0.6661225191167626,0.7395735371575614,939,2916,31,11639,0.8092577813248204,0.8920513351273028,0.7405275367299596
MVI_40981,0.6264509370520966,0.6038225104776549,0.6532395898083204,0.7793989757464489,0.7407384276833879,1171,1072,40,10349,0.8745492138289176,0.8704058192955589,0.8787322446613199
MVI_40991,0.3158387699402672,0.41228509859377693,0.24425812335868194,0.4879518072289157,0.7229487395391442,405,1851,39,4482,0.43628624634211227,0.5401844532279315,0.36590807675145026
MVI_40992,0.32427150226176343,0.4123502862818525,0.25732627441301714,0.40478071908336627,0.7457583294658998,759,2199,55,5062,0.4154767388300322,0.4980673660960795,0.35638087712366656
MVI_41063,0.6015406928392754,0.556799624127079,0.653170042225126,0.6298765923566879,0.800885901990128,802,2869,48,10048,0.7725331410505297,0.8725723593534644,0.6930732484076433
MVI_41073,0.6548066342771344,0.623841020533204,0.6906084204454609,0.7322000971345314,0.7904159252458771,969,1748,40,10295,0.844379385190046,0.8789407313997478,0.8124332200097134
MVI_63521,0.697757910396435,0.6844618553476159,0.7122315443565325,0.8022269353128314,0.8502314918895949,526,2440,18,15088,0.8879767886207629,0.9524821618339153,0.8316542948038176
MVI_63525,0.7682581593691765,0.7342258799153806,0.8094081420487608,0.8671469740634006,0.8491941375894551,120,332,9,3470,0.9123067776456599,0.9419889502762431,0.8844380403458213
MVI_63544,0.44447595992105526,0.35659383173270176,0.5549566973853899,0.05756495160468671,0.7865133023947387,1313,519,18,1963,0.5525423728813559,0.4729778745012695,0.6642893530310748
MVI_63552,0.5380475259278841,0.4874495158760405,0.5995131277566863,0.5253760719808801,0.751023588600879,1059,2291,26,7113,0.7312605818069878,0.8078558068355722,0.6679319555743006
MVI_63553,0.5566735081986244,0.5073828338664386,0.6153950530076776,0.611508120649652,0.7535007045113166,829,3323,34,10775,0.7514693534844669,0.8646298756188866,0.6645011600928075
MVI_63554,0.5949513407904059,0.5442040556634496,0.6528989475927542,0.6410074134254088,0.7837541509594577,771,2724,40,9847,0.7829321909700694,0.8797821129972131,0.7052909515588505
MVI_63561,0.5732085724943436,0.5058748311241295,0.6525160584653198,0.561358767724166,0.7902763685913777,1168,3087,45,9803,0.7399785152937185,0.8300355149670218,0.6675507497704785
MVI_63562,0.6053734785682137,0.5543820674527818,0.6646523183021,0.6426646706586826,0.7929152985575588,614,1741,32,6680,0.7842720510095643,0.8638573743922204,0.7181137724550898
MVI_63563,0.5991516694904329,0.5284854566967845,0.6837178209613065,0.6140736093684651,0.7965540087602612,703,2942,46,9564,0.7668896915151874,0.8840955631399318,0.6771225428690925
