video,HOTA,DetA,AssA,MOTA,MOTP,FP,FN,IDSW,GT_dets,IDF1,IDP,IDR
COMBINED_SEQ,0.5759867580058464,0.5362796286716128,0.6207887351828009,0.6185241606239718,0.8162236624372146,5482,25512,308,82055,0.7110216546363132,0.8258282950423217,0.6242398391322893
