video,HOTA,DetA,AssA,MOTA,MOTP,FP,FN,IDSW,GT_dets,IDF1,IDP,IDR
COMBINED_SEQ,0.5714397486626034,0.5338357495150885,0.6137992293468224,0.6105417098287734,0.8153477663366909,5982,25433,542,82055,0.7086873267477308,0.8187815475049518,0.6246907562001097
