video,HOTA,DetA,AssA,MOTA,MOTP,FP,FN,IDSW,GT_dets,IDF1,IDP,IDR
MVI_40131,0.6540834780780393,0.6709641773753868,0.6391118618235606,0.7725137039937353,0.8291234617163015,1428,1953,105,15324,0.7991235932676028,0.8132981958240422,0.7854346123727486
MVI_40171,0.4632733266972115,0.39273530679686225,0.5501484918243297,0.3832885304659498,0.8097547711192848,953,4456,97,8928,0.5364732111753641,0.7096774193548387,0.43122759856630827
MVI_40172,0.42863189319941664,0.38999926050044553,0.4711623032321847,0.42035056774335794,0.8382126252313697,868,9551,97,18142,0.4733161841962248,0.6905592557352785,0.3600485062286407
MVI_40204,0.621692015255901,0.5901136254200308,0.6569669723819316,0.7079097556625646,0.8150506198626725,1109,5317,125,22428,0.8168175555992915,0.9111416026344676,0.7401908328874621
MVI_40751,0.6211268726022526,0.5941719395577639,0.6610389077460086,0.7131058759815868,0.7923662950015287,838,1234,47,7386,0.7626599888703395,0.7842632331902718,0.7422150013539128
MVI_63554,0.581360839673269,0.5322248202158861,0.6374015805260709,0.6162282928810805,0.7851458217732441,786,2922,71,9847,0.7697915480123021,0.8764103229153157,0.6863003960597136
