video,track_id,seg_id,lvl,frame_start,frame_end,T_occ,ob_deg,od_deg,case,fde_kf,fde_ekf,gain_ctrv
MVI_63561,102,1,partial,677,701,25,0.1681556044405674,0.1591070770076637,STRAIGHT,114.75981462350354,110.23104463624811,4.52876998725543
MVI_63561,107,1,partial,708,738,31,0.1620867598056903,0.02247445060303,STRAIGHT,202.52226214350344,197.72128492466553,4.8009772188379145
MVI_63561,108,0,partial,673,732,60,-0.6937006120788742,-0.064642924254762,STRAIGHT,225.74444870218255,261.26104878863623,-35.51660008645368
MVI_63561,118,0,partial,790,836,47,-0.4010959356801947,0.0122051416916028,STRAIGHT,280.1865677484355,276.51793911358294,3.6686286348525528
MVI_63561,128,0,partial,875,891,17,-0.0130453272180898,0.039769181753338,STRAIGHT,129.5358585165748,138.13503063838368,-8.599172121808891
MVI_63561,151,0,partial,1035,1071,37,-0.0372556846646785,-0.0163849981627953,STRAIGHT,240.0557609764377,227.81525778434113,12.240503192096583
MVI_63561,176,1,partial,1212,1246,35,-0.2438141674128444,-0.2309106773247844,STRAIGHT,311.9945568148652,300.8999200346375,11.094636780227688
MVI_63563,13,0,partial,92,115,24,-0.4446445654355372,0.1204299095568891,STRAIGHT,143.5589982592403,142.04233972335163,1.5166585358886664
MVI_63563,16,1,partial,118,168,51,0.4740436740558268,0.0076481783302531,STRAIGHT,297.1742517561831,328.86660006235593,-31.692348306172846
MVI_63563,36,0,partial,291,311,21,0.2006579692202786,0.0067255624628287,STRAIGHT,97.96269683667454,90.03040892591304,7.932287910761502
MVI_63563,37,1,partial,253,262,10,0.1249730058848109,0.3064958066447097,CASE_B,15.819576741493885,12.452254203550469,3.3673225379434157
MVI_63563,37,2,partial,276,299,24,0.2013574819412422,0.1656843867749026,STRAIGHT,132.9774496808267,126.00747875714384,6.969970923682865
MVI_63563,40,1,partial,276,331,56,0.2637110074181495,0.0592601211936921,STRAIGHT,401.75305742574955,397.01038493362427,4.74267249212528
MVI_63563,45,0,partial,343,356,14,-0.2365299865927768,-0.2165017504740175,STRAIGHT,49.757824474946986,42.1624107182735,7.595413756673487
MVI_63563,75,0,partial,540,574,35,-0.6229803897919615,-0.0313797451405793,STRAIGHT,239.83631496964148,242.6255373051032,-2.789222335461716
MVI_63563,90,0,partial,649,679,31,-0.2432829596720353,0.0069525385808691,STRAIGHT,197.76287532960654,189.45506519516442,8.307810134442121
MVI_63563,109,1,partial,887,930,44,0.4708475677408688,-0.0674098998194079,STRAIGHT,109.84806122861586,121.3141754414206,-11.46611421280474
MVI_63563,111,0,partial,889,920,32,-0.0680483402164658,-0.0540365943989211,STRAIGHT,223.04867710902144,215.24637559042534,7.802301518596096
MVI_63563,115,0,partial,937,958,22,-0.351481024525035,-0.1013220897777656,STRAIGHT,133.26944802276353,131.46176923529893,1.8076787874645959
MVI_63563,117,0,partial,984,1002,19,-0.2303124345812293,-0.0964844197565177,STRAIGHT,66.93461265382354,64.84064139576171,2.0939712580618277
MVI_63563,128,0,partial,1124,1136,13,-0.3367158368940918,0.0369515861689571,STRAIGHT,30.72187748608353,25.82120952170762,4.900667964375913
MVI_63563,132,0,partial,1098,1107,10,-0.4189941435590434,0.6211094948724506,CASE_C,11.39676411036798,10.278956137032205,1.1178079733357755
MVI_63563,132,1,partial,1143,1166,24,-0.0361176610418403,0.0075052737631492,STRAIGHT,55.92277406854527,48.65830974118434,7.264464327360933
MVI_63563,137,0,partial,1108,1136,29,0.2391706735249609,-0.1684628118520157,STRAIGHT,230.353735369028,222.03102864914698,8.322706719881012
